drive,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
1.0,1.0,Field goal,2004-09-09T21:09:09Z,9.0,4:51,3.0,1.0,1.0,1.0,1.0,-5.0,KICKOFF,FIELD_GOAL,NE 37,IND 15,35.0,244.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
2.0,2.0,Turnover,2004-09-09T21:18:31Z,7.0,3:40,3.0,1.0,0.0,1.0,1.0,5.0,KICKOFF,INTERCEPTION,IND 28,NE 6,263.0,446.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
3.0,3.0,Punt,2004-09-09T21:29:33Z,5.0,3:44,1.0,0.0,0.0,1.0,1.0,-10.0,INTERCEPTION,PUNT,NE 6,NE 26,470.0,643.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
4.0,4.0,Field goal,2004-09-09T21:37:51Z,10.0,4:05,3.0,1.0,1.0,1.0,2.0,0.0,PUNT,FIELD_GOAL,IND 37,NE 14,668.0,875.0
5.0,5.0,Punt,2004-09-09T21:48:04Z,3.0,1:26,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,NE 18,NE 26,894.0,977.0
5.0,5.0,Punt,2004-09-09T21:48:04Z,3.0,1:26,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,NE 18,NE 26,894.0,977.0
5.0,5.0,Punt,2004-09-09T21:48:04Z,3.0,1:26,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,NE 18,NE 26,894.0,977.0
5.0,5.0,Punt,2004-09-09T21:48:04Z,3.0,1:26,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,NE 18,NE 26,894.0,977.0
5.0,5.0,Punt,2004-09-09T21:48:04Z,3.0,1:26,0.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,NE 18,NE 26,894.0,977.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
6.0,6.0,Touchdown,2004-09-09T21:54:35Z,9.0,4:12,5.0,1.0,1.0,2.0,2.0,0.0,PUNT,TOUCHDOWN,IND 34,NE 3,1011.0,1200.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
7.0,7.0,Touchdown,2004-09-09T22:01:45Z,8.0,4:58,4.0,1.0,1.0,2.0,2.0,0.0,KICKOFF,TOUCHDOWN,NE 25,IND 16,1216.0,1400.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
8.0,8.0,Touchdown,2004-09-09T22:10:41Z,7.0,2:22,3.0,1.0,1.0,2.0,2.0,3.0,KICKOFF,TOUCHDOWN,IND 18,NE 3,1416.0,1678.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
9.0,9.0,Field goal,2004-09-09T22:22:20Z,6.0,0:42,2.0,0.0,1.0,2.0,2.0,0.0,KICKOFF,FIELD_GOAL,NE 41,IND 25,1694.0,1856.0
10.0,10.0,Punt,2004-09-09T22:42:05Z,3.0,1:11,0.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,IND 22,IND 23,1889.0,1970.0
10.0,10.0,Punt,2004-09-09T22:42:05Z,3.0,1:11,0.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,IND 22,IND 23,1889.0,1970.0
10.0,10.0,Punt,2004-09-09T22:42:05Z,3.0,1:11,0.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,IND 22,IND 23,1889.0,1970.0
10.0,10.0,Punt,2004-09-09T22:42:05Z,3.0,1:11,0.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,IND 22,IND 23,1889.0,1970.0
10.0,10.0,Punt,2004-09-09T22:42:05Z,3.0,1:11,0.0,0.0,0.0,3.0,3.0,0.0,KICKOFF,PUNT,IND 22,IND 23,1889.0,1970.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
11.0,11.0,Touchdown,2004-09-09T22:47:23Z,7.0,3:01,5.0,0.0,1.0,3.0,3.0,5.0,PUNT,TOUCHDOWN,NE 31,IND 25,1995.0,2164.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
12.0,12.0,Turnover,2004-09-09T22:55:51Z,11.0,5:42,3.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,FUMBLE,IND 20,NE 22,2180.0,2485.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
13.0,13.0,Touchdown,2004-09-09T23:13:40Z,7.0,3:43,4.0,1.0,1.0,3.0,3.0,0.0,FUMBLE,TOUCHDOWN,NE 18,IND 8,2532.0,2678.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
14.0,14.0,Touchdown,2004-09-09T23:20:08Z,11.0,5:18,7.0,1.0,1.0,3.0,4.0,10.0,KICKOFF,TOUCHDOWN,IND 26,NE 7,2694.0,3019.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
15.0,15.0,Turnover,2004-09-09T23:34:29Z,7.0,3:35,2.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,INTERCEPTION,NE 15,IND 46,3035.0,3185.0
16.0,16.0,Punt,2004-09-09T23:42:02Z,6.0,2:10,1.0,0.0,0.0,4.0,4.0,0.0,INTERCEPTION,PUNT,IND 30,IND 44,3209.0,3329.0
16.0,16.0,Punt,2004-09-09T23:42:02Z,6.0,2:10,1.0,0.0,0.0,4.0,4.0,0.0,INTERCEPTION,PUNT,IND 30,IND 44,3209.0,3329.0
16.0,16.0,Punt,2004-09-09T23:42:02Z,6.0,2:10,1.0,0.0,0.0,4.0,4.0,0.0,INTERCEPTION,PUNT,IND 30,IND 44,3209.0,3329.0
16.0,16.0,Punt,2004-09-09T23:42:02Z,6.0,2:10,1.0,0.0,0.0,4.0,4.0,0.0,INTERCEPTION,PUNT,IND 30,IND 44,3209.0,3329.0
16.0,16.0,Punt,2004-09-09T23:42:02Z,6.0,2:10,1.0,0.0,0.0,4.0,4.0,0.0,INTERCEPTION,PUNT,IND 30,IND 44,3209.0,3329.0
