no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.025074564,0.1975696,0.022214938,0.2862354,0.18135244,0.001268292,0.28628474,0.0,0.0,-0.09019929,-0.18356806,1.8919723,-1.8919723,-1.4970621,1.4970621,3.1738794,-3.1738794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6226815,0.3773185,0.6226815,0.3773185,-0.005161047,0.61752045,0.38247955,-0.019041091,0.019041091,0.10977399,-0.10977399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18356806,0.0,0.0,0.0,0.0,0.0,0.0
0.026202142,0.21325892,0.013405133,0.2979352,0.1644325,0.0016588742,0.28310725,0.0,0.0,-0.27376735,-0.6515484,1.2404239,-1.2404239,-1.4970621,1.4970621,3.1738794,-3.1738794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61752045,0.38247955,0.61752045,0.38247955,-0.021881163,0.5956393,0.4043607,-0.019041091,0.019041091,0.10977399,-0.10977399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6515484,0.0,0.0,0.0,0.0,0.0,0.0
0.027230697,0.24009787,0.027181022,0.3178478,0.1583261,0.0011839218,0.2281326,0.0,0.0,-0.92531574,2.1784763,3.4189003,-3.4189003,-1.4970621,1.4970621,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956393,0.4043607,0.5956393,0.4043607,0.05238968,0.64802897,0.35197103,-0.019041091,0.019041091,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1784763,0.0,0.0,0.0,0.0,0.0,0.0
0.033818595,0.14329623,0.002861943,0.2265827,0.2155959,0.0033695889,0.37447503,0.0,0.0,1.2531606,-0.09060046,3.3282998,-3.3282998,-1.5876626,1.5876626,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64802897,0.35197103,0.64802897,0.35197103,-0.0062108636,0.6418181,0.3581819,-0.025251955,0.025251955,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09060046,0.0,0.0,0.0,0.0,0.0,0.0
0.034134462,0.14784905,0.0027331691,0.23199587,0.20759343,0.0034187871,0.37227526,0.0,0.0,1.1625601,-0.026681472,3.3016183,-3.3016183,-1.6143441,1.6143441,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418181,0.3581819,0.6418181,0.3581819,0.009016156,0.65083426,0.34916574,-0.016235799,0.016235799,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026681472,0.0,0.0,0.0,0.0,0.0,0.0
0.040433038,0.15201108,0.0026418103,0.22854671,0.20450999,0.0039017838,0.36795557,0.0,0.0,1.1358787,-1.8975393,1.4040791,-1.4040791,-3.5118833,3.5118833,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65083426,0.34916574,0.65083426,0.34916574,-0.07487452,0.57595974,0.42404026,-0.09111032,0.09111032,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8975393,0.0,0.0,0.0,0.0,0.0,0.0
0.044656616,0.21272406,0.004217316,0.33508602,0.14352576,0.003712081,0.25607812,0.0,0.0,-0.76166064,-0.53241396,0.87166506,-0.87166506,-3.5118833,3.5118833,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57595974,0.42404026,0.57595974,0.42404026,-0.008538902,0.56742084,0.43257916,-0.09111032,0.09111032,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53241396,0.0,0.0,0.0,0.0,0.0,0.0
0.04469194,0.23406091,0.0047983094,0.36160767,0.12930152,0.0035447301,0.22199492,0.0,0.0,-1.2940745,0.21250993,1.084175,-1.084175,-3.5118833,3.5118833,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56742084,0.43257916,0.56742084,0.43257916,-0.0038532615,0.5635676,0.43643242,-0.09111032,0.09111032,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21250993,0.0,0.0,0.0,0.0,0.0,0.0
0.04190576,0.13609792,0.0022578496,0.23654959,0.22823425,0.0038327985,0.35112184,0.0,0.0,1.0815647,-0.7022545,1.7864294,-1.7864294,-2.809629,2.809629,5.3523555,-5.3523555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43643242,0.5635676,0.5635676,0.43643242,-0.024508923,0.5880765,0.4119235,-0.066601396,0.066601396,0.16216367,-0.16216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7022545,0.0,0.0,0.0,0.0,0.0,0.0
0.046603177,0.15722935,0.003872279,0.27655187,0.19897148,0.003942292,0.31282955,0.0,0.0,0.3793102,-0.028158648,1.8145881,-1.8145881,-2.809629,2.809629,5.380514,-5.380514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4119235,0.5880765,0.5880765,0.4119235,-0.012741685,0.60081816,0.3991818,-0.066601396,0.066601396,0.17490536,-0.17490536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028158648,0.0,0.0,0.0,0.0,0.0,0.0
