,passer_player_name,play_type,week,posteam,passing_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
10,D.Culpepper,qb_spike,9,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23462757,0.0064696516,0.0003655261,0.008064807,0.46558645,0.00030605457,0.28457996,0.0,0.0,3.3128376,-0.15261649,6.973932,-6.973932,3.5254867,-3.5254867,8.627869,-8.627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18098138,0.8190186,0.8190186,0.18098138,-0.009720668,0.8287393,0.17126071,0.20181039,-0.20181039,0.115483895,-0.115483895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15261649,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,D.Culpepper,pass,9,MIN,169.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,8.0,1.0,0.17763577,0.090889215,0.0025014991,0.1664161,0.27033988,0.0028491328,0.28936842,0.0,0.0,1.3997134,0.323987,4.2795544,-4.2795544,3.6420848,-3.6420848,10.361032,-10.361032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234633,0.7765367,0.7765367,0.2234633,0.0105728675,0.76596385,0.23403618,0.19250229,-0.19250229,0.1686987,-0.1686987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323987,0.0,0.0,0.0,0.0,0.0,0.0,8.75
12,D.Carr,pass,10,HOU,215.0,0.0,13.0,1.0,6.0,8.0,0.0,1.0,16.0,3.0,3.0,0.0,0.0,19.0,0.0,2.0,0.0,1.0,0.0,0.0,46.0,5.0,2.0,0.0,0.0,2.0,3.0,22.0,9.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,13.0,4.0,0.16637197,0.08474206,0.00213622,0.14965618,0.25101748,0.0035010618,0.34257504,0.0,0.0,1.851988,-0.47279572,23.164234,-23.164234,3.5747893,-3.5747893,20.778044,-20.778044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069646075,0.93035394,0.93035394,0.069646075,-0.002005565,0.93235946,0.06764051,0.0522862,-0.0522862,0.28728795,-0.28728795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47279572,0.0,0.0,0.0,0.0,0.0,0.0,8.695652
13,C.Krenzel,pass,11,CHI,175.0,0.0,8.0,0.0,2.0,6.0,0.0,1.0,8.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,4.0,1.0,1.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,0.2528077,0.092538126,0.0015598597,0.1389292,0.22904995,0.003062328,0.28205281,0.0,0.0,1.4144057,-0.47789726,-27.324123,27.324123,-15.671636,15.671636,-14.8279705,14.8279705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106515154,0.8934849,0.106515154,0.8934849,-0.0061527933,0.10036236,0.89963764,-0.2975792,0.2975792,-0.19213979,0.19213979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3355722,0.0,0.0,0.0,0.0,0.0,0.0,10.0
14,M.McMahon,pass,12,DET,77.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.22505148,0.1000205,0.00408791,0.15240835,0.27162626,0.0032043173,0.24360119,0.0,0.0,1.1514001,-0.53911364,-37.45343,37.45343,4.655307,-4.655307,-33.94955,33.94955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001704806,0.99982953,0.0001704806,0.99982953,-3.9046896e-05,0.00013143371,0.9998686,0.06219497,-0.06219497,-0.5424535,0.5424535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23195128,0.0,0.0,0.0,0.0,0.0,0.0,8.875
15,J.Harrington,pass,12,DET,156.0,0.0,7.0,0.0,2.0,5.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.17348535,0.08312999,0.0024639482,0.12508398,0.28328812,0.0033110648,0.32923752,0.0,0.0,2.0312433,-0.382743,-12.960348,12.960348,3.2160048,-3.2160048,-13.857669,13.857669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28199565,0.7180044,0.28199565,0.7180044,-0.008439679,0.273556,0.726444,0.07563034,-0.07563034,-0.33212548,0.33212548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24886812,0.0,0.0,0.0,0.0,0.0,0.0,8.8
16,C.Hentrich,pass,13,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04980984,0.2056918,0.0036613615,0.39646906,0.13175727,0.0037642238,0.20884646,0.0,0.0,-1.534956,-2.113568,16.409029,-16.409029,-1.5918185,1.5918185,20.99579,-20.99579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03186092,0.96813905,0.96813905,0.03186092,-0.010327492,0.9784666,0.02153343,-0.041453965,0.041453965,0.5409213,-0.5409213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.113568,0.0,0.0,0.0,0.0,0.0,0.0,9.0
17,B.Volek,pass,13,TEN,269.0,0.0,10.0,0.0,1.0,10.0,1.0,3.0,12.0,2.0,2.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,7.0,3.0,3.0,0.0,0.0,2.0,21.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,10.0,4.0,0.15052651,0.09715768,0.0023819222,0.17929117,0.2504913,0.0030810875,0.3170703,0.0,0.0,1.4258531,-0.12515548,8.190218,-8.190218,-1.6772541,1.6772541,13.050188,-13.050188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19995655,0.80004346,0.80004346,0.19995655,0.0021014507,0.79794204,0.202058,-0.052908856,0.052908856,0.37688723,-0.37688723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12515548,0.0,0.0,0.0,0.0,0.0,0.0,8.785714
18,D.Carr,pass,14,HOU,167.0,0.0,9.0,0.0,4.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,1.0,1.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,2.0,0.22137675,0.11268819,0.0021744056,0.1498322,0.20812616,0.0037629327,0.30203936,0.0,0.0,1.3549409,0.02532307,-6.9550514,6.9550514,1.263978,-1.263978,-10.659608,10.659608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25800088,0.74199915,0.25800088,0.74199915,-0.0034293956,0.2545715,0.74542844,0.019203482,-0.019203482,-0.42518443,0.42518443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02532307,0.0,0.0,0.0,0.0,0.0,0.0,9.44
19,D.Carr,qb_spike,14,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164917,0.0185029,0.00075595605,0.016146017,0.11628698,0.0024230226,0.22939345,0.0,0.0,1.7894185,-0.34736547,-8.6816635,8.6816635,3.569379,-3.569379,-14.401956,14.401956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331391,0.9668609,0.0331391,0.9668609,-0.005223155,0.027915943,0.97208405,-0.023855234,0.023855234,-0.69559145,0.69559145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34736547,0.0,0.0,0.0,0.0,0.0,0.0,10.0
