play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
1238.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1238.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
1259.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1259.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
1280.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1280.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
1301.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1301.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1322.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1322.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1341.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1341.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1362.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1362.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
1383.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1383.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1400.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1400.0,10012004-0909-001f-19a6-c1679a205a38,0
1416.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1416.0,10012004-0909-001f-19a6-c1679a205a38,0
1449.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1449.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1470.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1470.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
1508.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1508.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
1546.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1546.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1571.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1571.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
1621.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1621.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1642.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1642.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1661.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1661.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1678.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1678.0,10012004-0909-001f-19a6-c1679a205a38,0
1694.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1694.0,10012004-0909-001f-19a6-c1679a205a38,0
1716.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1716.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1735.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1735.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1761.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1761.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1799.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1799.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
1820.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1820.0,10012004-0909-001f-19a6-c1679a205a38,0
1856.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1856.0,10012004-0909-001f-19a6-c1679a205a38,0
1889.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1889.0,10012004-0909-001f-19a6-c1679a205a38,0
1911.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1911.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1930.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1930.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
1951.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1951.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
1970.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1970.0,10012004-0909-001f-19a6-c1679a205a38,0
1995.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,1995.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2014.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2014.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2033.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2033.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
2054.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,2054.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
