,receiver_player_name,play_type,week,posteam,receiving_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
10,M.Harrison,pass,3,IND,65.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.04510514,0.07809303,0.0015560307,0.12380272,0.29131535,0.004225535,0.4559022,0.0,0.0,2.9697022,1.0546224,1.3023508,-1.3023508,-0.74170905,0.74170905,2.8722034,-2.8722034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65310097,0.346899,0.65310097,0.346899,0.025437832,0.6785388,0.32146117,-0.006306991,0.006306991,0.086933285,-0.086933285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0546224,0.0,0.0,0.0,0.0,0.0,0.0,8.4
11,R.Wayne,pass,3,IND,184.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,0.07792345,0.09625577,0.0041892943,0.14862338,0.2753888,0.0038243323,0.39379498,0.0,0.0,2.2528703,1.2544092,1.3381444,-1.3381444,-1.0167826,1.0167826,3.7772646,-3.7772646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355535,0.26444653,0.7355535,0.26444653,0.027566053,0.7631195,0.23688045,0.011491243,-0.011491243,0.14987043,-0.14987043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2544092,0.0,0.0,0.0,0.0,0.0,0.0,8.181818
12,M.Pollard,pass,3,IND,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.034709916,0.07869552,0.0015986834,0.13208991,0.2977894,0.0030358112,0.4520808,0.0,0.0,2.900092,0.41524288,2.9010005,-2.9010005,-0.85683095,0.85683095,5.9204674,-5.9204674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78380835,0.21619168,0.78380835,0.21619168,0.006253928,0.79006225,0.20993775,0.006205231,-0.006205231,0.15532276,-0.15532276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41524288,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,B.Stokley,pass,3,IND,110.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,4.0,1.0,0.08191258,0.08381089,0.0018325093,0.13821076,0.31143782,0.0037069411,0.3790885,0.0,0.0,2.3727736,1.4507834,1.3891668,-1.3891668,-1.143518,1.143518,4.836682,-4.836682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382532,0.26174682,0.7382532,0.26174682,0.037192173,0.77544534,0.22455466,0.002766924,-0.002766924,0.15681104,-0.15681104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4507834,0.0,0.0,0.0,0.0,0.0,0.0,10.875
14,J.Mungro,pass,3,IND,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0781687,0.003087539,0.000226882,0.0043837666,0.118493326,0.0022761982,0.79336363,0.0,0.0,5.873175,1.126825,9.8360195,-9.8360195,-1.5736849,1.5736849,11.833827,-11.833827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91970277,0.08029723,0.91970277,0.08029723,-0.008444725,0.91125804,0.08874196,0.0062822253,-0.0062822253,0.27861813,-0.27861813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126825,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,E.James,pass,3,IND,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06815097,0.12779221,0.0023804412,0.20820245,0.284929,0.0073288,0.30121613,0.0,0.0,1.1324028,0.6138233,3.987983,-3.987983,0.18478765,-0.18478765,4.9303412,-4.9303412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91608495,0.083915055,0.91608495,0.083915055,0.01273185,0.9288168,0.071183205,0.072266996,-0.072266996,0.24232359,-0.24232359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138233,0.0,0.0,0.0,0.0,0.0,0.0,21.0
16,E.James,pass,4,IND,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.07612521,0.16310745,0.0073105576,0.25301424,0.1908148,0.0030815732,0.30654612,0.0,0.0,0.4493873,0.53869015,-5.5948143,5.5948143,-9.345236,9.345236,1.9487783,-1.9487783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59452057,0.40547943,0.40547943,0.59452057,0.01269726,0.3927822,0.6072178,-0.27650967,0.27650967,0.04651456,-0.04651456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53869015,0.0,0.0,0.0,0.0,0.0,0.0,10.333333
17,M.Harrison,pass,4,IND,45.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.18784782,0.0634032,0.0011542016,0.100121155,0.26806638,0.0028341394,0.37657312,0.0,0.0,2.5525131,0.9518141,-6.03807,6.03807,-8.013491,8.013491,2.0010045,-2.0010045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914547,0.40854532,0.40854532,0.5914547,0.025444075,0.38310122,0.6168988,-0.25406277,0.25406277,0.0675374,-0.0675374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518141,0.0,0.0,0.0,0.0,0.0,0.0,8.0
18,B.Stokley,pass,4,IND,97.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,6.0,2.0,0.23966631,0.08441193,0.0034525183,0.12981854,0.26300207,0.002332658,0.27731597,0.0,0.0,1.5660126,1.0771465,-6.161597,6.161597,-8.490837,8.490837,2.394026,-2.394026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848908,0.41510922,0.41510922,0.5848908,0.042885903,0.37222332,0.6277767,-0.2635382,0.2635382,0.062992744,-0.062992744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771465,0.0,0.0,0.0,0.0,0.0,0.0,7.125
19,R.Wayne,pass,4,IND,20.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.13961038,0.10086699,0.0016678465,0.17744483,0.25602475,0.0019923933,0.3223928,0.0,0.0,1.4807581,1.3280036,-7.7365627,7.7365627,-11.323102,11.323102,3.3901722,-3.3901722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63994473,0.36005527,0.36005527,0.63994473,0.05331984,0.30673543,0.6932646,-0.37835878,0.37835878,0.11541594,-0.11541594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3280036,0.0,0.0,0.0,0.0,0.0,0.0,6.0
