vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
0.035555005,0.035555005,0.57024056,0.57024056,-14,48,-1.5,47.0
0.0040873885,0.0040873885,0.60579556,0.60579556,-14,48,-1.5,47.0
0.0,0.0,0.60988295,0.60988295,-14,48,-1.5,47.0
0.01616627,0.01616627,0.60988295,0.60988295,-14,48,-1.5,47.0
-0.007695377,-0.007695377,0.6260492,0.6260492,-14,48,-1.5,47.0
-0.028562188,-0.028562188,0.61835384,0.61835384,-14,48,-1.5,47.0
0.015223086,0.015223086,0.58979166,0.58979166,-14,48,-1.5,47.0
-0.04827732,-0.04827732,0.60501474,0.60501474,-14,48,-1.5,47.0
0.023681104,-0.023681104,0.44326258,0.5567374,-14,48,-1.5,47.0
-0.035109967,0.035109967,0.46694368,0.5330563,-14,48,-1.5,47.0
-0.03612429,0.03612429,0.4318337,0.56816626,-14,48,-1.5,47.0
0.026674837,-0.026674837,0.39570943,0.6042906,-14,48,-1.5,47.0
-0.0045809746,-0.0045809746,0.57761574,0.57761574,-14,48,-1.5,47.0
0.04695517,0.04695517,0.57303476,0.57303476,-14,48,-1.5,47.0
-0.018977106,-0.018977106,0.61998993,0.61998993,-14,48,-1.5,47.0
-0.021940589,-0.021940589,0.6010128,0.6010128,-14,48,-1.5,47.0
0.06545341,0.06545341,0.57907224,0.57907224,-14,48,-1.5,47.0
-0.019771278,-0.019771278,0.64452565,0.64452565,-14,48,-1.5,47.0
-0.0014979839,-0.0014979839,0.62475437,0.62475437,-14,48,-1.5,47.0
-0.0412938,-0.0412938,0.6232564,0.6232564,-14,48,-1.5,47.0
0.04273638,0.04273638,0.5819626,0.5819626,-14,48,-1.5,47.0
0.026367337,-0.026367337,0.37530103,0.624699,-14,48,-1.5,47.0
0.039460808,-0.039460808,0.40166837,0.59833163,-14,48,-1.5,47.0
-0.009176165,0.009176165,0.44112918,0.5588708,-14,48,-1.5,47.0
-0.0018963516,0.0018963516,0.431953,0.568047,-14,48,-1.5,47.0
-0.031203955,0.031203955,0.43005666,0.5699433,-14,48,-1.5,47.0
-0.007339895,0.007339895,0.3988527,0.6011473,-14,48,-1.5,47.0
-0.013905108,-0.013905108,0.6084872,0.6084872,-14,48,-1.5,47.0
-0.05926752,-0.05926752,0.5945821,0.5945821,-14,48,-1.5,47.0
0.08350438,0.08350438,0.53531456,0.53531456,-14,48,-1.5,47.0
0.03657043,0.03657043,0.61881894,0.61881894,-14,48,-1.5,47.0
-0.032310843,-0.032310843,0.65538937,0.65538937,-14,48,-1.5,47.0
-0.04156834,-0.04156834,0.6230785,0.6230785,-14,48,-1.5,47.0
-5.6952238e-05,-5.6952238e-05,0.5815102,0.5815102,-14,48,-1.5,47.0
0.018247962,-0.018247962,0.41854677,0.5814532,-14,48,-1.5,47.0
0.021807164,-0.021807164,0.43679473,0.56320524,-14,48,-1.5,47.0
0.032811522,-0.032811522,0.4586019,0.5413981,-14,48,-1.5,47.0
-0.15246487,0.15246487,0.4914134,0.5085866,-14,48,-1.5,47.0
-0.033399045,-0.033399045,0.66105145,0.66105145,-14,48,-1.5,47.0
0.036415994,0.036415994,0.6276524,0.6276524,-14,48,-1.5,47.0
0.036710262,0.036710262,0.6640684,0.6640684,-14,48,-1.5,47.0
-0.050283253,-0.050283253,0.70077866,0.70077866,-14,48,-1.5,47.0
0.009385526,-0.009385526,0.3495046,0.6504954,-14,48,-1.5,47.0
0.0036990047,-0.0036990047,0.35889012,0.6411099,-14,48,-1.5,47.0
0.03559169,-0.03559169,0.36258912,0.6374109,-14,48,-1.5,47.0
-0.009605676,0.009605676,0.3981808,0.60181916,-14,48,-1.5,47.0
0.015549421,-0.015549421,0.38857514,0.61142486,-14,48,-1.5,47.0
0.10598874,-0.10598874,0.40412456,0.59587544,-14,48,-1.5,47.0
-0.008011162,0.008011162,0.5101133,0.4898867,-14,48,-1.5,47.0
0.0146660805,-0.0146660805,0.50210214,0.49789786,-14,48,-1.5,47.0
-0.000554502,0.000554502,0.5167682,0.48323178,-14,48,-1.5,47.0
