stadium,weather,location,div_game,roof,surface,temp,wind,stadium_id,game_stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Nissan Stadium,"Sunny Temp: 76° F, Humidity: 52%, Wind: WSW 12 mph",Home,1,outdoors,grass,80.0,12.0,NAS00,Nissan Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
Lucas Oil Stadium,"Sunny Temp: 65° F, Humidity: 43%, Wind: W 2 mph",Home,0,closed,fieldturf,0.0,0.0,IND00,Lucas Oil Stadium
