,rusher_player_name,play_type,week,posteam,rushing_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
10,T.Sermon,run,4,IND,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.101502635,0.048663262,0.0007305628,0.07443168,0.33493668,0.001577132,0.43815804,0.0,0.0,3.4065979,-0.54197,9.7171955,-9.7171955,-1.6873691,1.6873691,17.493439,-17.493439,0.0,0.0,0.0,0.0,1.594484,-1.594484,8.781728,-8.781728,17.222788,-17.222788,-7.027096,7.027096,0.88873255,0.11126743,0.88873255,0.11126743,-0.0059041977,0.88282835,0.11717163,0.16583803,-0.16583803,0.24460955,-0.24460955,0.0,0.0,0.0,0.0,0.067935325,-0.067935325,0.13833812,-0.13833812,0.06632761,-0.06632761,0.11236832,-0.11236832,0.0,0.0,-0.54197,0.0,0.0,0.0,0.0,0.0,0.5045074,8.4
11,J.Taylor,run,4,IND,88.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.06418337,0.07250122,0.0021057473,0.10383183,0.2705331,0.0019515579,0.48489317,0.0,0.0,3.2612166,-0.22208945,12.0154505,-12.0154505,4.918017,-4.918017,9.501785,-9.501785,0.0,0.0,0.0,0.0,2.4119039,-2.4119039,5.275822,-5.275822,10.8055,-10.8055,-3.620303,3.620303,0.83896667,0.16103335,0.83896667,0.16103335,0.00036817478,0.83933485,0.16066517,0.17309316,-0.17309316,0.1584295,-0.1584295,0.0,0.0,0.0,0.0,0.019776234,-0.019776234,0.13500382,-0.13500382,0.019393444,-0.019393444,0.1178715,-0.1178715,0.0,0.0,-0.22208945,0.0,0.0,0.0,0.0,0.0,0.46120402,8.428572
12,J.Flacco,qb_kneel,4,IND,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41585076,0.01473416,0.0002814529,0.008614099,0.411419,0.00033296988,0.14876752,0.0,0.0,2.1712315,-2.1712315,3.5660644,-3.5660644,-3.3060398,3.3060398,14.419242,-14.419242,0.0,0.0,0.0,0.0,0.62378556,-0.62378556,5.294083,-5.294083,11.958743,-11.958743,-3.5129702,3.5129702,0.9713254,0.028674603,0.9713254,0.028674603,0.0,0.0,0.0,0.20545223,-0.20545223,0.21318214,-0.21318214,0.0,0.0,0.0,0.0,0.05759518,-0.05759518,0.10956439,-0.10956439,0.061165586,-0.061165586,0.13676827,-0.13676827,0.0,0.0,-2.1712315,0.0,0.0,0.0,0.0,0.0,0.0,10.0
13,J.Flacco,run,4,IND,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049820784,0.19676569,0.002934228,0.3245142,0.17447406,0.0026719456,0.29365778,0.0,0.0,-0.28339446,-0.8481819,15.406513,-15.406513,5.480123,-5.480123,12.313259,-12.313259,0.0,0.0,0.0,0.0,2.245254,-2.245254,7.8220606,-7.8220606,14.866438,-14.866438,-4.9841213,4.9841213,0.9221044,0.07789558,0.9221044,0.07789558,-0.012256086,0.90984833,0.09015167,0.20894684,-0.20894684,0.1704827,-0.1704827,0.0,0.0,0.0,0.0,0.010063037,-0.010063037,0.15229654,-0.15229654,0.010063037,-0.010063037,0.13593248,-0.13593248,0.0,0.0,-0.8481819,0.0,0.0,0.0,0.0,0.0,0.9664627,5.0
14,A.Richardson,run,4,IND,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0034631446,0.03784598,0.00068439636,0.06086568,0.33987033,0.0016419737,0.55562854,0.0,0.0,4.371328,0.74407893,8.92686,-8.92686,6.2157264,-6.2157264,3.8916428,-3.8916428,0.0,0.0,0.0,0.0,1.5184202,-1.5184202,2.6559343,-2.6559343,2.8573315,-2.8573315,1.0343114,-1.0343114,0.7509665,0.24903353,0.7509665,0.24903353,0.019935489,0.770902,0.22909804,0.15256059,-0.15256059,0.10252118,-0.10252118,0.0,0.0,0.0,0.0,0.0,0.0,0.1096853,-0.1096853,0.0,0.0,0.10252118,-0.10252118,0.0,0.0,0.74407893,0.0,0.0,0.0,0.0,0.0,0.597323,7.3333335
15,J.Flacco,run,5,IND,23.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.07565279,0.057300664,0.0008700254,0.100179434,0.32500654,0.0024382889,0.43855226,0.0,0.0,3.1748638,1.5355438,5.4357595,-5.4357595,-4.0883756,4.0883756,7.607733,-7.607733,0.0,0.0,0.0,0.0,0.6864392,-0.6864392,2.1266525,-2.1266525,-0.52641416,0.52641416,3.0538595,-3.0538595,0.17095211,0.8290479,0.8290479,0.17095211,0.056322165,0.7727257,0.22727427,-0.11663788,0.11663788,0.32645112,-0.32645112,0.0,0.0,0.0,0.0,-0.122085825,0.122085825,0.16280976,-0.16280976,-0.1291199,0.1291199,0.22663915,-0.22663915,0.0,0.0,1.5355438,0.0,0.0,0.0,0.0,0.0,0.6370715,4.5
16,T.Goodson,run,5,IND,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14516716,0.07905637,0.0014324704,0.13153705,0.2698875,0.0024063855,0.37051305,0.0,0.0,2.2472732,0.13624519,2.7917733,-2.7917733,-1.8122776,1.8122776,4.81876,-4.81876,0.0,0.0,0.0,0.0,-3.764808,3.764808,7.468024,-7.468024,-3.1521537,3.1521537,5.7104273,-5.7104273,0.34051993,0.6594801,0.6594801,0.34051993,0.00750764,0.6519724,0.34802756,-0.05688756,0.05688756,0.14398608,-0.14398608,0.0,0.0,0.0,0.0,-0.10352179,0.10352179,0.15211074,-0.15211074,-0.10467976,0.10467976,0.14795008,-0.14795008,0.0,0.0,0.13624519,0.0,0.0,0.0,0.0,0.0,0.6506731,8.0
17,A.Dulin,run,5,IND,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017251449,0.1047112,0.0016004014,0.19433331,0.25692266,0.004186862,0.4209941,0.0,0.0,2.0484328,0.8051656,7.3554926,-7.3554926,-1.8548148,1.8548148,6.9124923,-6.9124923,0.0,0.0,0.0,0.0,0.60453963,-0.60453963,3.1053402,-3.1053402,0.64499795,-0.64499795,1.6536425,-1.6536425,0.19121721,0.8087828,0.8087828,0.19121721,0.003508091,0.8052747,0.1947253,-0.055962145,0.055962145,0.2996204,-0.2996204,0.0,0.0,0.0,0.0,-0.06505136,0.06505136,0.1353786,-0.1353786,-0.06505136,0.06505136,0.148867,-0.148867,0.0,0.0,0.8051656,0.0,0.0,0.0,0.0,0.0,0.5271036,10.0
18,A.Mitchell,run,5,IND,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009365972,0.025414867,0.00048167267,0.05379159,0.3915117,0.00074602244,0.5186882,0.0,0.0,4.3530955,0.19968294,5.6563125,-5.6563125,-1.9953314,1.9953314,5.353829,-5.353829,0.0,0.0,0.0,0.0,0.47258046,-0.47258046,1.1507374,-1.1507374,-0.9191736,0.9191736,1.6591507,-1.6591507,0.24843454,0.75156546,0.75156546,0.24843454,0.0019614398,0.749604,0.25039598,-0.056698844,0.056698844,0.24468641,-0.24468641,0.0,0.0,0.0,0.0,-0.1209418,0.1209418,0.114233345,-0.114233345,-0.1292201,0.1292201,0.15810175,-0.15810175,0.0,0.0,0.19968294,0.0,0.0,0.0,0.0,0.0,0.5500279,5.0
19,J.Flacco,qb_kneel,5,IND,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.756361,-3.756361,-0.45953536,0.45953536,4.7100873,-4.7100873,0.0,0.0,0.0,0.0,-3.893099,3.893099,4.956871,-4.956871,-5.5599203,5.5599203,5.6561556,-5.6561556,0.31195077,0.6880492,0.6880492,0.31195077,0.0,0.0,0.0,-0.026360422,0.026360422,0.16702718,-0.16702718,0.0,0.0,0.0,0.0,-0.12476495,0.12476495,0.07861683,-0.07861683,-0.12476495,0.12476495,0.07598737,-0.07598737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
