,passer_player_name,play_type,week,posteam,passing_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
10,T.Huntley,pass,7,MIA,87.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.092897266,0.095724024,0.0015202999,0.16245475,0.26630193,0.0027606117,0.37834114,0.0,0.0,2.025419,-0.19401124,-8.008807,8.008807,-1.240555,1.240555,-4.906553,4.906553,0.691333,-0.66748565,0.09818586,0.39942068,0.120422974,-0.120422974,-3.6176398,3.6176398,4.912271,-4.912271,-11.60152,11.60152,0.64451754,0.35548252,0.35548252,0.64451754,-0.0031112859,0.35859382,0.6414062,-0.02423003,0.02423003,-0.14417031,0.14417031,-0.001325651,0.0053952923,-0.001325651,0.016203389,0.025293227,-0.025293227,-0.10828073,0.10828073,0.025293227,-0.025293227,-0.21316074,0.21316074,0.50369316,-3.702648,-0.19401124,0.4130819,3.2386305,2.0666666,0.56106085,0.5007741,0.77078456,7.9333334
11,C.Stroud,pass,8,HOU,285.0,0.0,15.0,0.0,3.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,2.0,1.0,1.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,9.0,0.0754897,0.086578965,0.0015723505,0.13684408,0.28285956,0.0026206805,0.41403466,0.0,0.0,2.5312724,0.1411207,1.2958387,-1.2958387,-2.3570197,2.3570197,4.6235375,-4.6235375,0.3501385,-0.106116444,0.15563074,0.3738845,-0.74999225,0.74999225,3.7845354,-3.7845354,-10.949669,10.949669,15.625171,-15.625171,0.6137186,0.3862814,0.6137186,0.3862814,0.0029102156,0.61662877,0.38337117,-0.014205789,0.014205789,0.045755114,-0.045755114,0.0036745768,0.0032063853,0.0036745768,0.011065287,0.022780104,-0.022780104,0.0041885725,-0.0041885725,0.019691177,-0.019691177,0.047505703,-0.047505703,0.62537503,1.5650619,0.1411207,0.57651913,4.6990914,2.974359,0.74021655,0.5804396,0.660612,8.358974
12,S.Darnold,pass,9,MIN,290.0,0.0,16.0,0.0,4.0,5.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,7.0,0.0,38.0,4.0,4.0,3.0,0.0,1.0,1.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,3.0,0.07062937,0.06697929,0.0011291759,0.11102621,0.3002981,0.0030751,0.4468628,0.0,0.0,3.054704,-0.16277045,0.034093708,-0.034093708,6.7746825,-6.7746825,-5.332165,5.332165,0.3966652,-0.18104424,0.26943508,0.3135527,-1.7412617,1.7412617,6.790023,-6.790023,-1.8909947,1.8909947,5.075472,-5.075472,0.5618678,0.43813223,0.5618678,0.43813223,-0.002785729,0.55908203,0.44091797,0.1944358,-0.1944358,-0.17108436,0.17108436,0.008479692,-0.00015715,0.008479692,0.009487168,0.074899614,-0.074899614,0.040843986,-0.040843986,0.074899614,-0.074899614,-0.011626074,0.011626074,0.56342524,17.341682,-0.16277045,0.47195706,3.8317554,2.7105262,0.5412526,0.42104527,0.6678339,8.842105
13,J.Jefferson,pass,9,MIN,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.062462445,0.17146598,0.0028314362,0.2966407,0.16011994,0.0027553507,0.30372417,0.0,0.0,0.015394032,3.0509067,4.074552,-4.074552,7.2955465,-7.2955465,-1.3773857,1.3773857,-1.4149598,4.4658666,-1.4149598,4.4658666,-5.5524917,5.5524917,6.236953,-6.236953,-6.099527,6.099527,4.7221413,-4.7221413,0.56254476,0.43745524,0.56254476,0.43745524,0.07620698,0.63875175,0.36124825,0.20244697,-0.20244697,-0.0640831,0.0640831,0.0,0.07620698,0.0,0.07620698,0.0111168325,-0.0111168325,-0.031888038,0.031888038,0.0111168325,-0.0111168325,-0.07519993,0.07519993,0.89543796,10.456204,3.0509067,0.98213947,11.737268,11.0,0.123930134,0.09088386,0.9468031,16.0
14,J.Allen,pass,10,BUF,280.0,0.0,11.0,0.0,5.0,6.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,4.0,0.18092479,0.085013,0.0017560435,0.13549186,0.28843775,0.0022940277,0.30608255,0.0,0.0,1.805485,-0.16573112,-7.596588,7.596588,-1.9534826,1.9534826,-6.756205,6.756205,0.23428614,-0.33400172,0.10947777,0.3961222,-1.0658033,1.0658033,-1.24256,1.24256,-4.7482643,4.7482643,-0.72347057,0.72347057,0.6772041,0.32279593,0.32279593,0.6772041,-0.00056535925,0.3233613,0.6766387,-0.09379296,0.09379296,-0.24840286,0.24840286,0.001300928,-0.000968211,0.0014417478,0.012959163,0.015687512,-0.015687512,-0.09308633,0.09308633,0.016977502,-0.016977502,-0.22323924,0.22323924,0.6423409,-7.8238316,-0.16573112,0.73740077,5.579574,3.974359,0.69235766,0.51816195,0.7003535,8.589744
15,A.Rodgers,pass,11,NYJ,184.0,0.0,7.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,5.0,0.0,32.0,3.0,2.0,2.0,0.0,0.0,1.0,22.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,7.0,4.0,0.2223744,0.08905486,0.001371495,0.1413767,0.23623078,0.0024621142,0.30712965,0.0,0.0,1.6039797,-0.014005568,-5.9563727,5.9563727,1.8315668,-1.8315668,-8.232767,8.232767,-0.023091331,0.11072548,-0.17058198,0.47449008,-7.4844465,7.4844465,-3.0757673,3.0757673,-5.1980567,5.1980567,-6.1527886,6.1527886,0.47234014,0.52765983,0.47234014,0.52765983,-0.012238314,0.46010184,0.53989816,0.06909735,-0.06909735,-0.2359228,0.2359228,0.00070642354,0.0017993555,0.00070642354,0.007628333,-0.10186354,0.10186354,-0.24025336,0.24025336,0.32635084,-0.32635084,-0.6490493,0.6490493,0.6561057,3.1394303,-0.014005568,0.71270764,5.104996,3.5625,0.65471923,0.426243,0.7587357,8.8125
16,J.Goff,pass,12,DET,269.0,0.0,15.0,0.0,4.0,5.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,1.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,4.0,0.10307757,0.090910204,0.0015624786,0.15599033,0.25739193,0.003103526,0.38796395,0.0,0.0,2.1263425,0.23874797,-10.748424,10.748424,-2.6547391,2.6547391,-4.1372824,4.1372824,0.0046099364,0.35406634,-0.1345329,0.6799199,3.1045399,-3.1045399,-5.8857036,5.8857036,11.210475,-11.210475,-18.960823,18.960823,0.7821362,0.21786381,0.21786381,0.7821362,0.007079712,0.2107841,0.7892159,-0.119834535,0.119834535,-0.10739462,0.10739462,0.001043675,0.009343929,0.001043675,0.012100977,0.009538789,-0.009538789,-0.06688641,0.06688641,0.009538789,-0.009538789,-0.22073677,0.22073677,0.60669607,5.997059,0.23874797,0.65987307,4.884948,3.5897436,0.6494653,0.49731666,0.59107304,8.282051
17,D.Maye,pass,13,NE,238.0,0.0,14.0,0.0,4.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,4.0,1.0,1.0,0.0,0.0,1.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,6.0,0.18398912,0.05009395,0.0008809414,0.07638974,0.28172863,0.0017941751,0.37655202,0.0,0.013528571,2.8249238,0.22268435,1.1780173,-1.1780173,-1.2973757,1.2973757,5.668727,-5.668727,0.38472062,-0.048864316,0.18114242,0.39324236,1.5911158,-1.5911158,4.4802566,-4.4802566,-2.486265,2.486265,10.659106,-10.659106,0.58135027,0.4186497,0.58135027,0.4186497,0.004499898,0.5858502,0.4141498,-0.04070024,0.04070024,0.1539981,-0.1539981,0.0042674765,0.004602164,0.0042674765,0.014696949,-0.01438896,0.01438896,0.1986125,-0.1986125,-0.01117278,0.01117278,0.27058223,-0.27058223,0.5962108,8.950354,0.22268435,0.3831822,3.5213518,2.2,0.68185717,0.47247908,0.6656524,8.285714
18,B.Nix,pass,15,DEN,130.0,0.0,5.0,0.0,3.0,10.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,3.0,3.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,5.0,0.10452346,0.08339227,0.0011561958,0.13221686,0.2779691,0.0032616404,0.39748052,0.0,0.0,2.444787,-0.43604735,-2.7515295,2.7515295,-1.9353317,1.9353317,-2.2425594,2.2425594,0.18693735,-0.5615103,-0.21117459,0.49707446,-5.4715996,5.4715996,6.8778553,-6.8778553,-11.342724,11.342724,10.562935,-10.562935,0.48876032,0.5112396,0.48876032,0.5112396,-0.009833055,0.47892728,0.5210727,-0.13305224,0.13305224,0.055567037,-0.055567037,0.0021206785,-0.010624371,0.0021206785,0.006201772,0.06652987,-0.06652987,0.012945308,-0.012945308,0.064337924,-0.064337924,0.012476167,-0.012476167,0.67395586,-8.57206,-0.43604735,0.76933235,5.49469,4.0588236,0.56326187,0.42301273,0.6971954,7.8235292
19,M.Rudolph,pass,16,TEN,252.0,0.0,11.0,0.0,2.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,1.0,2.0,2.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,1.0,0.091059275,0.08948349,0.001384101,0.1578706,0.24469656,0.0030414565,0.38468674,0.0,0.013152778,2.0829725,0.10052159,12.140217,-12.140217,11.235712,-11.235712,-1.0640832,1.0640832,0.19183174,-0.04197447,0.12395743,0.49425724,-0.51983905,0.51983905,-3.980041,3.980041,-0.5027903,0.5027903,-1.7930475,1.7930475,0.2026975,0.7973025,0.7973025,0.2026975,0.0018595734,0.7954429,0.20455708,0.31208935,-0.31208935,-0.15592547,0.15592547,0.0010177381,0.00074464595,0.0011558128,0.0068492787,-0.04097718,0.04097718,-0.09204294,0.09204294,-0.040839106,0.040839106,-0.11913821,0.11913821,0.6535767,-1.4687788,0.10052159,0.6382179,5.049153,3.4722223,0.6945151,0.5238261,0.69779235,7.638889
20,D.Lock,pass,17,NYG,309.0,0.0,10.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,1.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,3.0,0.105819695,0.11135308,0.002935465,0.17302027,0.26245782,0.0031468966,0.34126678,0.0,0.0,1.6314628,1.2013491,6.124856,-6.124856,-2.606161,2.606161,8.78514,-8.78514,0.6295538,0.5717954,0.44284332,0.94840455,-1.096012,1.096012,0.9348367,-0.9348367,-12.072893,12.072893,18.838991,-18.838991,0.7834736,0.21652636,0.7834736,0.21652636,0.02583952,0.8093132,0.19068685,-0.049441606,0.049441606,0.26700455,-0.26700455,0.005339455,0.020500066,0.005339455,0.025609467,-0.028372971,0.028372971,-0.031547416,0.031547416,-0.028372971,0.028372971,0.18771441,-0.18771441,0.63718504,10.194539,1.2013491,0.5826597,4.165335,2.7391305,0.71178436,0.5106747,0.66806597,9.782609
21,M.Jones,pass,18,JAX,225.0,0.0,10.0,0.0,1.0,8.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,2.0,1.0,1.0,0.0,0.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,0.109773554,0.09975203,0.0016034878,0.16760081,0.25901282,0.002923903,0.3593334,0.0,0.0,1.8225513,0.08024624,1.954614,-1.954614,4.2442355,-4.2442355,-3.4258285,3.4258285,0.279526,-0.120386,-0.0432384,0.54601777,4.024589,-4.024589,-2.4406574,2.4406574,5.6728964,-5.6728964,-5.568976,5.568976,0.30939713,0.69060284,0.69060284,0.30939713,-0.008122953,0.6987258,0.30127418,0.16232854,-0.16232854,-0.08607557,0.08607557,-0.0077267885,0.00658993,-0.0077267885,0.015973013,0.08355344,-0.08355344,-0.045972012,0.045972012,0.061405,-0.061405,-0.094521955,0.094521955,0.61307704,-2.4841785,0.08024624,0.69460785,4.525685,3.0588236,0.64318734,0.4320632,0.74944216,9.882353
