fantasy_player_name,fantasy_player_id,fantasy,fantasy_id
J.Mixon,00-0033897,J.Mixon,00-0033897
0,0,X.Hutchinson,00-0038618
J.Mixon,00-0033897,J.Mixon,00-0033897
J.Mixon,00-0033897,J.Mixon,00-0033897
C.Stroud,00-0039163,C.Stroud,00-0039163
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
K.Granson,00-0036876,K.Granson,00-0036876
0,0,0,0
0,0,0,0
J.Mixon,00-0033897,J.Mixon,00-0033897
J.Mixon,00-0033897,J.Mixon,00-0033897
J.Mixon,00-0033897,J.Mixon,00-0033897
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
W.Mallory,00-0038394,W.Mallory,00-0038394
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Downs,00-0038997,J.Downs,00-0038997
T.Sermon,00-0036984,T.Sermon,00-0036984
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
K.Granson,00-0036876,K.Granson,00-0036876
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Flacco,00-0026158,J.Flacco,00-0026158
J.Oliver,00-0035249,J.Oliver,00-0035249
A.Jones,00-0033293,A.Jones,00-0033293
T.Hockenson,00-0035229,T.Hockenson,00-0035229
B.Powell,00-0034646,B.Powell,00-0034646
J.Addison,00-0038994,J.Addison,00-0038994
A.Jones,00-0033293,A.Jones,00-0033293
J.Addison,00-0038994,J.Addison,00-0038994
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
T.Sherfield,00-0034487,T.Sherfield,00-0034487
T.Hockenson,00-0035229,T.Hockenson,00-0035229
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Addison,00-0038994,J.Addison,00-0038994
A.Jones,00-0033293,A.Jones,00-0033293
J.Jefferson,00-0036322,J.Jefferson,00-0036322
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
T.Hockenson,00-0035229,T.Hockenson,00-0035229
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
M.Pittman,00-0036252,M.Pittman,00-0036252
0,0,0,0
C.Akers,00-0036414,C.Akers,00-0036414
C.Akers,00-0036414,C.Akers,00-0036414
C.Akers,00-0036414,C.Akers,00-0036414
0,0,T.Hockenson,00-0035229
A.Jones,00-0033293,A.Jones,00-0033293
0,0,0,0
0,0,0,0
0,0,0,0
A.Jones,00-0033293,A.Jones,00-0033293
J.Oliver,00-0035249,J.Oliver,00-0035249
J.Oliver,00-0035249,J.Oliver,00-0035249
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
S.Darnold,00-0034869,S.Darnold,00-0034869
0,0,0,0
C.Akers,00-0036414,C.Akers,00-0036414
J.Jefferson,00-0036322,J.Jefferson,00-0036322
0,0,0,0
A.Dulin,00-0035021,A.Dulin,00-0035021
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,K.Granson,00-0036876
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Jefferson,00-0036322,J.Jefferson,00-0036322
0,0,0,0
J.Jefferson,00-0036322,J.Jefferson,00-0036322
A.Jones,00-0033293,A.Jones,00-0033293
0,0,0,0
J.Jefferson,00-0036322,J.Jefferson,00-0036322
0,0,0,0
J.Flacco,00-0026158,J.Flacco,00-0026158
0,0,0,0
J.Jefferson,00-0036322,J.Jefferson,00-0036322
A.Jones,00-0033293,A.Jones,00-0033293
T.Hockenson,00-0035229,T.Hockenson,00-0035229
0,0,0,0
A.Jones,00-0033293,A.Jones,00-0033293
S.Darnold,00-0034869,S.Darnold,00-0034869
J.Jefferson,00-0036322,J.Jefferson,00-0036322
J.Mundt,00-0033246,J.Mundt,00-0033246
J.Addison,00-0038994,J.Addison,00-0038994
J.Addison,00-0038994,J.Addison,00-0038994
0,0,0,0
0,0,0,0
A.Dulin,00-0035021,A.Dulin,00-0035021
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
M.Pittman,00-0036252,M.Pittman,00-0036252
T.Sermon,00-0036984,T.Sermon,00-0036984
0,0,0,0
0,0,0,0
J.Oliver,00-0035249,J.Oliver,00-0035249
0,0,0,0
A.Jones,00-0033293,A.Jones,00-0033293
S.Darnold,00-0034869,S.Darnold,00-0034869
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
J.Jefferson,00-0036322,J.Jefferson,00-0036322
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
J.Nailor,00-0037291,J.Nailor,00-0037291
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Downs,00-0038997,J.Downs,00-0038997
T.Sermon,00-0036984,T.Sermon,00-0036984
0,0,0,0
0,0,J.Flacco,00-0026158
0,0,0,0
A.Mitchell,00-0039890,A.Mitchell,00-0039890
J.Downs,00-0038997,J.Downs,00-0038997
J.Jefferson,00-0036322,J.Jefferson,00-0036322
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
M.Pittman,00-0036252,M.Pittman,00-0036252
0,0,0,0
0,0,0,0
C.Akers,00-0036414,C.Akers,00-0036414
C.Akers,00-0036414,C.Akers,00-0036414
C.Akers,00-0036414,C.Akers,00-0036414
0,0,0,0
C.Akers,00-0036414,C.Akers,00-0036414
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Dulin,00-0035021,A.Dulin,00-0035021
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
T.Sermon,00-0036984,T.Sermon,00-0036984
M.Pittman,00-0036252,M.Pittman,00-0036252
A.Dulin,00-0035021,A.Dulin,00-0035021
A.Jones,00-0033293,A.Jones,00-0033293
J.Addison,00-0038994,J.Addison,00-0038994
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
A.Jones,00-0033293,A.Jones,00-0033293
J.Oliver,00-0035249,J.Oliver,00-0035249
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
T.Sermon,00-0036984,T.Sermon,00-0036984
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
0,0,A.Pierce,00-0037664
0,0,A.Pierce,00-0037664
0,0,0,0
0,0,0,0
S.Darnold,00-0034869,S.Darnold,00-0034869
0,0,0,0
0,0,0,0
C.Samuel,00-0033282,C.Samuel,00-0033282
J.Allen,00-0034857,J.Allen,00-0034857
K.Shakir,00-0037261,K.Shakir,00-0037261
0,0,0,0
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Cook,00-0037248,J.Cook,00-0037248
C.Samuel,00-0033282,C.Samuel,00-0033282
J.Cook,00-0037248,J.Cook,00-0037248
D.Kincaid,00-0038933,D.Kincaid,00-0038933
D.Kincaid,00-0038933,D.Kincaid,00-0038933
J.Cook,00-0037248,J.Cook,00-0037248
J.Allen,00-0034857,J.Allen,00-0034857
C.Samuel,00-0033282,C.Samuel,00-0033282
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
0,0,0,0
J.Cook,00-0037248,J.Cook,00-0037248
C.Samuel,00-0033282,C.Samuel,00-0033282
J.Cook,00-0037248,J.Cook,00-0037248
R.Davis,00-0039875,R.Davis,00-0039875
0,0,J.Allen,00-0034857
J.Cook,00-0037248,J.Cook,00-0037248
0,0,0,0
D.Kincaid,00-0038933,D.Kincaid,00-0038933
D.Kincaid,00-0038933,D.Kincaid,00-0038933
C.Samuel,00-0033282,C.Samuel,00-0033282
A.Dulin,00-0035021,A.Dulin,00-0035021
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,A.Mitchell,00-0039890
K.Granson,00-0036876,K.Granson,00-0036876
J.Taylor,00-0036223,J.Taylor,00-0036223
T.Goodson,00-0037120,T.Goodson,00-0037120
0,0,0,0
0,0,0,0
K.Shakir,00-0037261,K.Shakir,00-0037261
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
0,0,0,0
J.Cook,00-0037248,J.Cook,00-0037248
0,0,0,0
M.Hollins,00-0033555,M.Hollins,00-0033555
J.Cook,00-0037248,J.Cook,00-0037248
D.Knox,00-0035689,D.Knox,00-0035689
K.Shakir,00-0037261,K.Shakir,00-0037261
J.Cook,00-0037248,J.Cook,00-0037248
D.Knox,00-0035689,D.Knox,00-0035689
J.Allen,00-0034857,J.Allen,00-0034857
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
0,0,0,0
D.Knox,00-0035689,D.Knox,00-0035689
0,0,0,0
Ty.Johnson,00-0035537,Ty.Johnson,00-0035537
Ty.Johnson,00-0035537,Ty.Johnson,00-0035537
C.Samuel,00-0033282,C.Samuel,00-0033282
K.Shakir,00-0037261,K.Shakir,00-0037261
M.Hollins,00-0033555,M.Hollins,00-0033555
0,0,0,0
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
T.Sermon,00-0036984,T.Sermon,00-0036984
0,0,0,0
J.Cook,00-0037248,J.Cook,00-0037248
C.Samuel,00-0033282,C.Samuel,00-0033282
K.Shakir,00-0037261,K.Shakir,00-0037261
J.Allen,00-0034857,J.Allen,00-0034857
R.Davis,00-0039875,R.Davis,00-0039875
K.Shakir,00-0037261,K.Shakir,00-0037261
D.Kincaid,00-0038933,D.Kincaid,00-0038933
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
A.Mitchell,00-0039890,A.Mitchell,00-0039890
A.Ogletree,00-0037292,A.Ogletree,00-0037292
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
C.Samuel,00-0033282,C.Samuel,00-0033282
T.Goodson,00-0037120,T.Goodson,00-0037120
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
J.Cook,00-0037248,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
K.Shakir,00-0037261,K.Shakir,00-0037261
M.Hollins,00-0033555,M.Hollins,00-0033555
0,0,0,0
R.Davis,00-0039875,R.Davis,00-0039875
K.Shakir,00-0037261,K.Shakir,00-0037261
J.Allen,00-0034857,J.Allen,00-0034857
J.Allen,00-0034857,J.Allen,00-0034857
J.Cook,00-0037248,J.Cook,00-0037248
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
A.Mitchell,00-0039890,A.Mitchell,00-0039890
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
0,0,J.Allen,00-0034857
J.Allen,00-0034857,J.Allen,00-0034857
J.Cook,00-0037248,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
0,0,M.Hollins,00-0033555
K.Shakir,00-0037261,K.Shakir,00-0037261
J.Cook,00-0037248,J.Cook,00-0037248
M.Hollins,00-0033555,M.Hollins,00-0033555
Ty.Johnson,00-0035537,Ty.Johnson,00-0035537
J.Cook,00-0037248,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
J.Allen,00-0034857,J.Allen,00-0034857
J.Cook,00-0037248,J.Cook,00-0037248
J.Cook,00-0037248,J.Cook,00-0037248
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,J.Taylor,00-0036223
K.Granson,00-0036876,K.Granson,00-0036876
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,J.Taylor,00-0036223
0,0,0,0
W.Mallory,00-0038394,W.Mallory,00-0038394
T.Goodson,00-0037120,T.Goodson,00-0037120
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
A.Pierce,00-0037664,A.Pierce,00-0037664
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,0,0
0,0,0,0
M.Trubisky,00-0033869,M.Trubisky,00-0033869
0,0,0,0
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
G.Wilson,00-0037740,G.Wilson,00-0037740
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
K.Granson,00-0036876,K.Granson,00-0036876
0,0,0,0
0,0,0,0
J.Ruckert,00-0037805,J.Ruckert,00-0037805
B.Hall,00-0038120,B.Hall,00-0038120
G.Wilson,00-0037740,G.Wilson,00-0037740
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
0,0,0,0
M.Alie-Cox,00-0033217,M.Alie-Cox,00-0033217
A.Richardson,00-0039164,A.Richardson,00-0039164
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
A.Mitchell,00-0039890,A.Mitchell,00-0039890
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
0,0,0,0
0,0,0,0
D.Adams,00-0031381,D.Adams,00-0031381
G.Wilson,00-0037740,G.Wilson,00-0037740
A.Rodgers,00-0023459,A.Rodgers,00-0023459
T.Conklin,00-0034270,T.Conklin,00-0034270
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Ogletree,00-0037292,A.Ogletree,00-0037292
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
0,0,0,0
0,0,0,0
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
D.Adams,00-0031381,D.Adams,00-0031381
G.Wilson,00-0037740,G.Wilson,00-0037740
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
M.Pittman,00-0036252,M.Pittman,00-0036252
T.Sermon,00-0036984,T.Sermon,00-0036984
0,0,0,0
G.Wilson,00-0037740,G.Wilson,00-0037740
B.Hall,00-0038120,B.Hall,00-0038120
T.Conklin,00-0034270,T.Conklin,00-0034270
D.Adams,00-0031381,D.Adams,00-0031381
B.Hall,00-0038120,B.Hall,00-0038120
G.Wilson,00-0037740,G.Wilson,00-0037740
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
K.Granson,00-0036876,K.Granson,00-0036876
M.Pittman,00-0036252,M.Pittman,00-0036252
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Mitchell,00-0039890,A.Mitchell,00-0039890
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
A.Pierce,00-0037664,A.Pierce,00-0037664
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
B.Hall,00-0038120,B.Hall,00-0038120
G.Wilson,00-0037740,G.Wilson,00-0037740
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
B.Hall,00-0038120,B.Hall,00-0038120
T.Conklin,00-0034270,T.Conklin,00-0034270
0,0,0,0
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
0,0,J.Taylor,00-0036223
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
D.Adams,00-0031381,D.Adams,00-0031381
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
D.Adams,00-0031381,D.Adams,00-0031381
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
B.Allen,00-0039794,B.Allen,00-0039794
K.Yeboah,00-0036510,K.Yeboah,00-0036510
0,0,0,0
0,0,0,0
0,0,0,0
M.Pittman,00-0036252,M.Pittman,00-0036252
M.Alie-Cox,00-0033217,M.Alie-Cox,00-0033217
M.Pittman,00-0036252,M.Pittman,00-0036252
M.Alie-Cox,00-0033217,M.Alie-Cox,00-0033217
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
M.Alie-Cox,00-0033217,M.Alie-Cox,00-0033217
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
B.Hall,00-0038120,B.Hall,00-0038120
X.Gipson,00-0038496,X.Gipson,00-0038496
G.Wilson,00-0037740,G.Wilson,00-0037740
B.Allen,00-0039794,B.Allen,00-0039794
M.Corley,00-0039920,M.Corley,00-0039920
J.Ruckert,00-0037805,J.Ruckert,00-0037805
B.Hall,00-0038120,B.Hall,00-0038120
D.Adams,00-0031381,D.Adams,00-0031381
B.Hall,00-0038120,B.Hall,00-0038120
D.Adams,00-0031381,D.Adams,00-0031381
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Downs,00-0038997,J.Downs,00-0038997
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
0,0,0,0
B.Hall,00-0038120,B.Hall,00-0038120
0,0,0,0
0,0,0,0
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
A.Richardson,00-0039164,A.Richardson,00-0039164
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
A.Mitchell,00-0039890,A.Mitchell,00-0039890
0,0,0,0
0,0,0,0
D.Montgomery,00-0035685,D.Montgomery,00-0035685
S.LaPorta,00-0039065,S.LaPorta,00-0039065
J.Williams,00-0037240,J.Williams,00-0037240
A.St. Brown,00-0036963,A.St. Brown,00-0036963
D.Montgomery,00-0035685,D.Montgomery,00-0035685
D.Montgomery,00-0035685,D.Montgomery,00-0035685
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Pierce,00-0037664,A.Pierce,00-0037664
M.Pittman,00-0036252,M.Pittman,00-0036252
0,0,K.Granson,00-0036876
J.Taylor,00-0036223,J.Taylor,00-0036223
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
T.Patrick,00-0033375,T.Patrick,00-0033375
0,0,0,0
S.LaPorta,00-0039065,S.LaPorta,00-0039065
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
A.St. Brown,00-0036963,A.St. Brown,00-0036963
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
0,0,0,0
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Richardson,00-0039164,A.Richardson,00-0039164
A.Mitchell,00-0039890,A.Mitchell,00-0039890
M.Pittman,00-0036252,M.Pittman,00-0036252
A.Pierce,00-0037664,A.Pierce,00-0037664
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Ogletree,00-0037292,A.Ogletree,00-0037292
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
0,0,0,0
D.Montgomery,00-0035685,D.Montgomery,00-0035685
T.Patrick,00-0033375,T.Patrick,00-0033375
B.Wright,00-0036754,B.Wright,00-0036754
J.Williams,00-0037240,J.Williams,00-0037240
D.Montgomery,00-0035685,D.Montgomery,00-0035685
J.Gibbs,00-0039139,J.Gibbs,00-0039139
D.Montgomery,00-0035685,D.Montgomery,00-0035685
S.LaPorta,00-0039065,S.LaPorta,00-0039065
D.Montgomery,00-0035685,D.Montgomery,00-0035685
0,0,0,0
0,0,0,0
0,0,J.Taylor,00-0036223
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Taylor,00-0036223,J.Taylor,00-0036223
A.Pierce,00-0037664,A.Pierce,00-0037664
A.Mitchell,00-0039890,A.Mitchell,00-0039890
0,0,0,0
J.Williams,00-0037240,J.Williams,00-0037240
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
S.LaPorta,00-0039065,S.LaPorta,00-0039065
K.Raymond,00-0032464,K.Raymond,00-0032464
0,0,0,0
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
D.Montgomery,00-0035685,D.Montgomery,00-0035685
D.Montgomery,00-0035685,D.Montgomery,00-0035685
J.Williams,00-0037240,J.Williams,00-0037240
T.Patrick,00-0033375,T.Patrick,00-0033375
A.St. Brown,00-0036963,A.St. Brown,00-0036963
S.LaPorta,00-0039065,S.LaPorta,00-0039065
J.Goff,00-0033106,J.Goff,00-0033106
D.Montgomery,00-0035685,D.Montgomery,00-0035685
0,0,J.Downs,00-0038997
M.Pittman,00-0036252,M.Pittman,00-0036252
K.Granson,00-0036876,K.Granson,00-0036876
0,0,J.Downs,00-0038997
J.Downs,00-0038997,J.Downs,00-0038997
J.Taylor,00-0036223,J.Taylor,00-0036223
0,0,0,0
J.Williams,00-0037240,J.Williams,00-0037240
A.St. Brown,00-0036963,A.St. Brown,00-0036963
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
A.St. Brown,00-0036963,A.St. Brown,00-0036963
D.Montgomery,00-0035685,D.Montgomery,00-0035685
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
T.Patrick,00-0033375,T.Patrick,00-0033375
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
M.Pittman,00-0036252,M.Pittman,00-0036252
K.Granson,00-0036876,K.Granson,00-0036876
A.Richardson,00-0039164,A.Richardson,00-0039164
0,0,J.Downs,00-0038997
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
B.Wright,00-0036754,B.Wright,00-0036754
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
J.Williams,00-0037240,J.Williams,00-0037240
0,0,0,0
0,0,0,0
A.Dulin,00-0035021,A.Dulin,00-0035021
0,0,0,0
A.Pierce,00-0037664,A.Pierce,00-0037664
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
0,0,0,0
J.Downs,00-0038997,J.Downs,00-0038997
A.Richardson,00-0039164,A.Richardson,00-0039164
0,0,0,0
0,0,0,0
0,0,0,0
J.Gibbs,00-0039139,J.Gibbs,00-0039139
A.St. Brown,00-0036963,A.St. Brown,00-0036963
J.Gibbs,00-0039139,J.Gibbs,00-0039139
A.St. Brown,00-0036963,A.St. Brown,00-0036963
J.Gibbs,00-0039139,J.Gibbs,00-0039139
S.LaPorta,00-0039065,S.LaPorta,00-0039065
0,0,0,0
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Downs,00-0038997,J.Downs,00-0038997
0,0,0,0
A.Richardson,00-0039164,A.Richardson,00-0039164
M.Pittman,00-0036252,M.Pittman,00-0036252
J.Gibbs,00-0039139,J.Gibbs,00-0039139
0,0,0,0
J.Williams,00-0037240,J.Williams,00-0037240
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Gibbs,00-0039139,J.Gibbs,00-0039139
J.Williams,00-0037240,J.Williams,00-0037240
C.Reynolds,00-0035567,C.Reynolds,00-0035567
J.Goff,00-0033106,J.Goff,00-0033106
0,0,0,0
0,0,0,0
K.Bourne,00-0033307,K.Bourne,00-0033307
