no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9314287,0.0,0.9314287,0.06857135,0.9504126,-0.9504126,-0.053885225,0.053885225,1.340043,-1.340043,0.0,0.0,0.0,0.0,3.602541,-3.602541,-0.6633506,0.6633506,6.0542984,-6.0542984,-6.3325315,6.3325315,0.61770916,0.38229084,0.61770916,0.38229084,0.0020144582,0.6197236,0.38027638,-0.031227827,0.031227827,0.107129395,-0.107129395,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,0.055153728,-0.055153728,0.034308255,-0.034308255,0.03168851,-0.03168851,0.0,0.0,0.06857135,0.0,0.0,0.0,0.0,0.0,0.0
0.012658569,0.12883545,0.0022079095,0.2637063,0.2139985,0.0033994636,0.37519377,0.0,0.0,1.0382845,0.2746281,0.67578447,-0.67578447,-0.053885225,0.053885225,1.340043,-1.340043,0.0,0.0,0.0,0.0,3.602541,-3.602541,-0.6633506,0.6633506,6.0542984,-6.0542984,-6.3325315,6.3325315,0.38027638,0.6197236,0.6197236,0.38027638,0.00673151,0.6129921,0.3870079,-0.031227827,0.031227827,0.107129395,-0.107129395,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,0.055153728,-0.055153728,0.034308255,-0.034308255,0.03168851,-0.03168851,0.0,0.0,0.2746281,0.0,0.0,0.0,0.0,0.0,0.0
0.012530498,0.12333629,0.0022705575,0.24624525,0.220367,0.003334866,0.39191553,0.0,0.0,1.3129127,-0.13502422,0.81080866,-0.81080866,-0.053885225,0.053885225,1.4750671,-1.4750671,-0.5449184,0.40989423,-0.5449184,0.40989423,4.1474595,-4.1474595,-1.0732448,1.0732448,6.599217,-6.599217,-6.7424254,6.7424254,0.3870079,0.6129921,0.6129921,0.3870079,0.004683614,0.6083085,0.3916915,-0.031227827,0.031227827,0.10244578,-0.10244578,0.0,0.004683614,0.0,0.004683614,0.034308255,-0.034308255,0.050470114,-0.050470114,0.034308255,-0.034308255,0.027004898,-0.027004898,0.845033,15.496701,-0.13502422,0.77278936,6.288282,5.0,0.51970404,0.23454046,0.5045634
0.014453102,0.12753293,0.0023524053,0.2492815,0.22842124,0.004162519,0.37379625,0.0,0.0,1.1778885,1.0668098,-0.2560011,0.2560011,-1.120695,1.120695,1.4750671,-1.4750671,0.0,0.0,0.0,0.0,4.1474595,-4.1474595,-1.0732448,1.0732448,6.599217,-6.599217,-6.7424254,6.7424254,0.3916915,0.6083085,0.6083085,0.3916915,0.023368657,0.58493984,0.41506016,-0.054596484,0.054596484,0.10244578,-0.10244578,0.0,0.0,0.0,0.0,0.034308255,-0.034308255,0.050470114,-0.050470114,0.034308255,-0.034308255,0.027004898,-0.027004898,0.0,0.0,1.0668098,0.0,0.0,0.0,0.0,0.0,0.61154014
0.012727591,0.09440838,0.0014975611,0.18801977,0.26388064,0.0041695037,0.43529657,0.0,0.0,2.2446983,1.6602936,-1.9162947,1.9162947,-1.120695,1.120695,-0.18522644,0.18522644,1.1316464,0.5286472,1.1316464,0.5286472,3.015813,-3.015813,-1.601892,1.601892,5.467571,-5.467571,-7.271073,7.271073,0.41506016,0.58493984,0.58493984,0.41506016,0.057110637,0.5278292,0.4721708,-0.054596484,0.054596484,0.045335144,-0.045335144,0.0,0.057110637,0.0,0.057110637,0.034308255,-0.034308255,-0.0066405237,0.0066405237,0.034308255,-0.034308255,-0.03010574,0.03010574,0.61827564,38.172436,1.6602936,0.25969395,3.6226792,2.0,1.0,1.0,0.49602792
0.0065607545,0.046541233,0.000635247,0.07725943,0.37237477,0.0013644743,0.4952641,0.0,0.0,3.9049919,-0.37196523,-1.5443295,1.5443295,-1.120695,1.120695,0.18673879,-0.18673879,-0.37196523,0.0,-0.37196523,0.0,3.3877783,-3.3877783,-1.601892,1.601892,5.8395357,-5.8395357,-7.271073,7.271073,0.4721708,0.5278292,0.5278292,0.4721708,0.002821654,0.52500755,0.47499245,-0.054596484,0.054596484,0.04251349,-0.04251349,0.002821654,0.0,0.002821654,0.0,0.0314866,-0.0314866,-0.0066405237,0.0066405237,0.0314866,-0.0314866,-0.03010574,0.03010574,0.61334574,38.665424,-0.37196523,0.75714564,5.750608,4.0,0.64346385,0.2622077,0.47593406
0.0076902187,0.04920242,0.00059990067,0.08539784,0.42893684,0.00088028697,0.4272925,0.0,0.0,3.5330267,-0.12613484,-1.4181947,1.4181947,-0.9945602,0.9945602,0.18673879,-0.18673879,0.0,0.0,0.0,0.0,3.3877783,-3.3877783,-1.601892,1.601892,5.8395357,-5.8395357,-7.271073,7.271073,0.47499245,0.52500755,0.52500755,0.47499245,-0.010663688,0.53567123,0.46432877,-0.043932796,0.043932796,0.04251349,-0.04251349,0.0,0.0,0.0,0.0,0.0314866,-0.0314866,-0.0066405237,0.0066405237,0.0314866,-0.0314866,-0.03010574,0.03010574,0.0,0.0,-0.12613484,0.0,0.0,0.0,0.0,0.0,0.73059875
0.007712522,0.04959016,0.0005779972,0.075158745,0.4954414,0.00080578215,0.37071338,0.0,0.0,3.4068918,-1.7509528,0.33275822,-0.33275822,-0.9945602,0.9945602,1.9376917,-1.9376917,0.0,0.0,0.0,0.0,3.3877783,-3.3877783,-1.601892,1.601892,5.8395357,-5.8395357,-7.271073,7.271073,0.46432877,0.53567123,0.53567123,0.46432877,-0.07141456,0.6070858,0.3929142,-0.043932796,0.043932796,0.11392805,-0.11392805,0.0,0.0,0.0,0.0,0.0314866,-0.0314866,-0.0066405237,0.0066405237,0.0314866,-0.0314866,-0.03010574,0.03010574,0.0,0.0,-1.7509528,0.0,0.0,0.0,0.0,0.0,0.95498997
0.0055038454,0.07022837,0.0010063594,0.112714104,0.75345796,0.00047276722,0.05661658,0.0,0.0,1.6559389,1.3440611,-1.0113028,1.0113028,-0.9945602,0.9945602,1.9376917,-1.9376917,0.0,0.0,0.0,0.0,3.3877783,-3.3877783,-1.601892,1.601892,5.8395357,-5.8395357,-7.271073,7.271073,0.3929142,0.6070858,0.6070858,0.3929142,0.0031666458,0.60391915,0.39608085,-0.043932796,0.043932796,0.11392805,-0.11392805,0.0,0.0,0.0,0.0,0.0314866,-0.0314866,-0.0066405237,0.0066405237,0.0314866,-0.0314866,-0.03010574,0.03010574,0.0,0.0,1.3440611,0.0,0.0,0.0,0.0,0.0,0.0
0.021644523,0.12891924,0.0019288268,0.22497717,0.21945761,0.0027008746,0.4003718,0.0,0.0,1.5009216,0.29221636,-0.7190865,0.7190865,-0.9945602,0.9945602,1.9376917,-1.9376917,0.0,0.0,0.0,0.0,3.3877783,-3.3877783,-1.601892,1.601892,5.8395357,-5.8395357,-7.271073,7.271073,0.60391915,0.39608085,0.60391915,0.39608085,0.006000161,0.6099193,0.3900807,-0.043932796,0.043932796,0.11392805,-0.11392805,0.0,0.0,0.0,0.0,0.0314866,-0.0314866,-0.0066405237,0.0066405237,0.0314866,-0.0314866,-0.03010574,0.03010574,0.0,0.0,0.29221636,0.0,0.0,0.0,0.0,0.0,0.0
0.02114748,0.12078629,0.0019385819,0.20958194,0.22153126,0.0026495578,0.42236495,0.0,0.0,1.7931379,-0.23794536,-0.95703185,0.95703185,-0.9945602,0.9945602,1.6997463,-1.6997463,-0.23794536,0.0,-0.23794536,0.0,3.149833,-3.149833,-1.601892,1.601892,5.6015906,-5.6015906,-7.271073,7.271073,0.6099193,0.3900807,0.6099193,0.3900807,0.0009835958,0.6109029,0.3890971,-0.043932796,0.043932796,0.114911646,-0.114911646,0.0009835958,0.0,0.0009835958,0.0,0.032470196,-0.032470196,-0.0066405237,0.0066405237,0.032470196,-0.032470196,-0.03010574,0.03010574,0.8086284,19.137161,-0.23794536,0.5975244,4.325271,3.0,0.62893,0.24019139,0.47700033
