,receiver_player_name,play_type,week,posteam,receiving_yards,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,penalty_yards,aborted_play,success,first_down,out_of_bounds,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,ydstogo
10,J.Taylor,pass,2,IND,32.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.113755144,0.15988803,0.0023283763,0.27471647,0.17004292,0.0042620935,0.27500695,0.0,0.0,0.036365323,-0.3802554,8.944228,-8.944228,0.72725105,-0.72725105,8.324046,-8.324046,-1.2529285,0.87267303,-0.30023542,0.9517702,-0.26801938,0.26801938,-0.01754424,0.01754424,-0.68168426,0.68168426,8.220418,-8.220418,0.21888132,0.78111863,0.78111863,0.21888132,-0.0045934394,0.7857121,0.21428788,0.09753478,-0.09753478,0.11735509,-0.11735509,0.15192053,-0.15651396,-0.00060717016,0.012289237,-0.038861256,0.038861256,0.014387471,-0.014387471,-0.3456915,0.3456915,0.44889325,-0.44889325,0.8296983,-32.969833,-0.3802554,1.7466993,7.253239,5.5,0.61089134,0.3522937,0.7827397,8.0
11,K.Granson,pass,2,IND,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22810844,0.024060346,0.0003095994,0.02888669,0.29875726,0.00158325,0.41829443,0.0,0.0,3.5524921,-0.07988703,11.332699,-11.332699,-7.5970793,7.5970793,18.182251,-18.182251,0.24371666,-0.32360366,-0.17489111,0.3189312,-0.22637913,0.22637913,0.82229376,-0.82229376,-6.3099556,6.3099556,22.921581,-22.921581,0.03166571,0.9683343,0.9683343,0.03166571,-0.0028248504,0.9711591,0.028840858,0.095525496,-0.095525496,0.23163739,-0.23163739,0.0,-0.0028248504,0.0,-0.0026132353,-0.018976506,0.018976506,-0.018129293,0.018129293,-0.63211906,0.63211906,0.8354497,-0.8354497,0.5974572,-9.745715,-0.07988703,0.8184635,3.6441317,2.5,0.8318105,0.61488545,0.9549272,10.0
12,A.Ogletree,pass,2,IND,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47035143,0.09784609,0.002204746,0.16669811,0.109066196,0.003079472,0.150754,0.0,0.0,-0.07619899,-0.098174304,9.143141,-9.143141,-5.2018967,5.2018967,13.76248,-13.76248,-0.102020174,0.0038458407,-0.34861043,0.2803093,-0.6590954,0.6590954,0.024305105,-0.024305105,-6.0304065,6.0304065,18.222261,-18.222261,0.1077428,0.8922572,0.8922572,0.1077428,0.0024262667,0.88983095,0.11016907,0.09000628,-0.09000628,0.20632474,-0.20632474,0.0,0.0024262667,0.0,0.004554063,-0.030981492,0.030981492,0.009893436,-0.009893436,-0.33417073,0.33417073,0.5121888,-0.5121888,0.6277823,-12.778229,-0.098174304,0.5643284,4.5482707,2.0,0.56627816,0.55291504,0.9843846,13.0
13,T.Sermon,pass,2,IND,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13335547,0.19196913,0.0033465086,0.2921024,0.14574938,0.0027593367,0.2307178,0.0,0.0,-0.56952584,-0.3903553,11.287895,-11.287895,3.2586598,-3.2586598,8.755722,-8.755722,-0.8817528,0.4913975,-0.8817528,0.4913975,0.5144948,-0.5144948,1.2521844,-1.2521844,-0.9975201,0.9975201,9.753242,-9.753242,0.1779105,0.8220895,0.8220895,0.1779105,0.0015824884,0.820507,0.179493,0.12272856,-0.12272856,0.13148502,-0.13148502,0.0,0.0015824884,0.0,0.0015824884,-0.04269153,0.04269153,0.07433164,-0.07433164,-0.04269153,0.04269153,0.17417654,-0.17417654,0.833937,16.6063,-0.3903553,0.802444,7.025203,6.0,0.24335364,0.09629329,0.9601676,15.0
14,M.Pittman,pass,2,IND,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.15662034,0.08190667,0.0012822605,0.12615131,0.28669712,0.0023226805,0.34501964,0.0,0.0,2.1485305,-0.6815222,11.554808,-11.554808,-1.869875,1.869875,12.702455,-12.702455,0.700017,-1.3815392,0.0022683484,0.07562395,0.11756264,-0.11756264,0.9398894,-0.9398894,-1.7696974,1.7696974,13.574653,-13.574653,0.12768702,0.87231296,0.87231296,0.12768702,-0.013051565,0.88536453,0.11463546,0.109039105,-0.109039105,0.17338152,-0.17338152,-0.0018715305,-0.011180035,-0.0023786318,0.0017903612,-0.033261914,0.033261914,0.020801926,-0.020801926,-0.38443214,0.38443214,0.54163843,-0.54163843,0.6088753,-18.030384,-0.6815222,0.61458004,3.6359575,2.142857,0.88176304,0.65017617,0.81388205,9.714286
15,A.Dulin,pass,2,IND,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1457777,0.06264721,0.00085451535,0.10408097,0.28073457,0.0028108573,0.4030942,0.0,0.0,2.7512674,0.21140249,9.603989,-9.603989,-0.7691417,0.7691417,10.560457,-10.560457,0.6910305,-0.47962797,0.003087882,0.43061364,-0.19441028,0.19441028,1.0584451,-1.0584451,-2.899093,2.899093,12.674237,-12.674237,0.1438537,0.85614634,0.85614634,0.1438537,-0.0014595576,0.8576058,0.14239414,0.11641009,-0.11641009,0.14382647,-0.14382647,-0.00075198524,-0.0007075723,-0.0004930198,0.0013891011,-0.028861457,0.028861457,0.01743257,-0.01743257,-0.33543274,0.33543274,0.46510586,-0.46510586,0.6932429,-19.324291,0.21140249,0.4892833,4.216031,2.5,0.99209523,0.6329253,0.719159,10.0
16,J.Downs,pass,3,IND,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29923862,0.09606646,0.001351882,0.1504981,0.18458056,0.0034700832,0.26479426,0.0,0.0,1.0698519,-0.4176167,5.3426447,-5.3426447,6.4251075,-6.4251075,-1.312782,1.312782,-0.36472592,-0.0528908,-0.388508,0.25860113,6.2585716,-6.2585716,-8.808651,8.808651,-0.7944611,0.7944611,-0.1796948,0.1796948,0.7023916,0.29760838,0.7023916,0.29760838,-0.011833882,0.6905578,0.30944225,0.0928123,-0.0928123,0.04203435,-0.04203435,0.0,-0.011833882,0.0,0.0020276427,-0.17901926,0.17901926,0.1316087,-0.1316087,-0.18128046,0.18128046,0.21519807,-0.21519807,0.8015345,-20.153452,-0.4176167,0.60441434,6.0076284,4.2,0.5117442,0.33951795,0.7740823,11.8
17,M.Alie-Cox,pass,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17200097,0.09480927,0.0011814841,0.14717767,0.24260615,0.0047739483,0.33745044,0.0,0.0,1.782485,-0.7523603,4.841664,-4.841664,9.361587,-9.361587,-2.9044461,2.9044461,1.0973192,-1.8496796,0.0,0.0,2.635137,-2.635137,-11.153317,11.153317,-7.098088,7.098088,1.7895697,-1.7895697,0.8281196,0.17188042,0.8281196,0.17188042,-0.026018143,0.80210143,0.19789857,0.18172282,-0.18172282,0.11856456,-0.11856456,0.0,-0.026018143,0.0,0.0,-0.24554716,0.24554716,0.105121106,-0.105121106,-0.24837367,0.24837367,0.2820516,-0.2820516,0.48215678,-48.21568,-0.7523603,0.1939457,3.1142046,1.0,0.9996131,0.99387175,0.61471754,10.0
18,A.Pierce,pass,3,IND,44.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.02042391,0.1313767,0.0014992929,0.22001196,0.23572138,0.004792341,0.38617444,0.0,0.0,1.4827573,1.4012706,3.8147159,-3.8147159,2.0354867,-2.0354867,-0.68106306,0.68106306,3.3454351,-1.9441645,1.8520808,0.37988716,4.6695075,-4.6695075,-5.515339,5.515339,-1.3214047,1.3214047,0.8979356,-0.8979356,0.5978612,0.4021388,0.5978612,0.4021388,0.05283776,0.65069896,0.34930104,0.009029433,-0.009029433,0.034819633,-0.034819633,0.0,0.05283776,0.0,0.06443998,-0.1772476,0.1772476,0.16467772,-0.16467772,-0.17866085,0.17866085,0.20994505,-0.20994505,0.35104114,14.895885,1.4012706,0.5675641,5.7711706,3.5,1.0,1.0,0.979236,10.0
19,A.Mitchell,pass,3,IND,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18485266,0.11741142,0.001259054,0.18627939,0.21404667,0.005272554,0.29087824,0.0,0.0,1.0301247,-1.416084,3.4255798,-3.4255798,9.361587,-9.361587,-4.3205304,4.3205304,3.5063758,-4.9224596,0.0,0.0,2.635137,-2.635137,-11.153317,11.153317,-3.591712,3.591712,-3.13289,3.13289,0.80210143,0.19789857,0.80210143,0.19789857,-0.043803036,0.7582984,0.2417016,0.18172282,-0.18172282,0.074761525,-0.074761525,0.0,-0.043803036,0.0,0.0,-0.24554716,0.24554716,0.105121106,-0.105121106,-0.24837367,0.24837367,0.23824856,-0.23824856,0.3343294,-33.43294,-1.416084,0.9447884,9.633234,6.0,1.0,1.0,0.96152943,10.0
