vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
-0.027015865,0.027015865,0.6444973,0.35550272,-3,15,-2.0,48.0
-0.031988144,0.031988144,0.6174814,0.3825186,-3,15,-2.0,48.0
-0.020184338,0.020184338,0.58549327,0.41450673,-3,15,-2.0,48.0
-0.0004989505,0.0004989505,0.5653089,0.43469107,-3,15,-2.0,48.0
0.0041615367,0.0041615367,0.43519002,0.43519002,-3,15,-2.0,48.0
-0.0013372302,-0.0013372302,0.43935156,0.43935156,-3,15,-2.0,48.0
0.0351595,0.0351595,0.43801433,0.43801433,-3,15,-2.0,48.0
-0.021362811,-0.021362811,0.47317383,0.47317383,-3,15,-2.0,48.0
0.009067327,0.009067327,0.45181102,0.45181102,-3,15,-2.0,48.0
0.038359106,0.038359106,0.46087834,0.46087834,-3,15,-2.0,48.0
-0.037085652,-0.037085652,0.49923745,0.49923745,-3,15,-2.0,48.0
0.025392443,0.025392443,0.4621518,0.4621518,-3,15,-2.0,48.0
-0.027107894,-0.027107894,0.48754424,0.48754424,-3,15,-2.0,48.0
-0.003989756,-0.003989756,0.46043634,0.46043634,-3,15,-2.0,48.0
-0.051775992,-0.051775992,0.4564466,0.4564466,-3,15,-2.0,48.0
-0.0133907795,0.0133907795,0.5953294,0.4046706,-3,15,-2.0,48.0
0.0152131915,-0.0152131915,0.5819386,0.41806138,-3,15,-2.0,48.0
0.04396367,-0.04396367,0.5971518,0.40284818,-3,15,-2.0,48.0
0.03214729,-0.03214729,0.6411155,0.3588845,-3,15,-2.0,48.0
-0.003486693,0.003486693,0.6732628,0.32673723,-3,15,-2.0,48.0
-0.011128604,0.011128604,0.6697761,0.33022392,-3,15,-2.0,48.0
0.0275262,-0.0275262,0.6586475,0.34135252,-3,15,-2.0,48.0
-0.018860936,0.018860936,0.6861737,0.31382632,-3,15,-2.0,48.0
0.033492267,-0.033492267,0.66731274,0.33268726,-3,15,-2.0,48.0
-0.03492409,0.03492409,0.700805,0.299195,-3,15,-2.0,48.0
-0.034835756,0.034835756,0.6658809,0.33411908,-3,15,-2.0,48.0
0.05021128,-0.05021128,0.63104516,0.36895484,-3,15,-2.0,48.0
-0.011789173,-0.011789173,0.31874356,0.31874356,-3,15,-2.0,48.0
0.009276897,0.009276897,0.30695438,0.30695438,-3,15,-2.0,48.0
-0.0156137645,-0.0156137645,0.31623128,0.31623128,-3,15,-2.0,48.0
0.033261836,0.033261836,0.30061752,0.30061752,-3,15,-2.0,48.0
0.031051815,0.031051815,0.33387935,0.33387935,-3,15,-2.0,48.0
-0.023343742,-0.023343742,0.36493117,0.36493117,-3,15,-2.0,48.0
-0.026670009,-0.026670009,0.34158742,0.34158742,-3,15,-2.0,48.0
0.09535816,0.09535816,0.31491742,0.31491742,-3,15,-2.0,48.0
0.0,0.0,0.41027558,0.41027558,-3,15,-2.0,48.0
0.051309228,0.051309228,0.41027558,0.41027558,-3,15,-2.0,48.0
-0.013654381,-0.013654381,0.4615848,0.4615848,-3,15,-2.0,48.0
-0.053994715,-0.053994715,0.44793043,0.44793043,-3,15,-2.0,48.0
0.09093681,0.09093681,0.3939357,0.3939357,-3,15,-2.0,48.0
-0.023908108,-0.023908108,0.48487252,0.48487252,-3,15,-2.0,48.0
0.0107271075,0.0107271075,0.4609644,0.4609644,-3,15,-2.0,48.0
-0.04153979,-0.04153979,0.47169152,0.47169152,-3,15,-2.0,48.0
0.08420995,0.08420995,0.43015173,0.43015173,-3,15,-2.0,48.0
