td_player_name,td_player_id,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,passer_id,rusher_id,receiver_id,name,jersey_number
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
R.Williams,00-0020739,,,,,,,00-0020739,R.Williams,1.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0015601,A.Stecker,6.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,00-0013013,M.Pittman,5.0,,,,,,,,,,,M.Pittman,32.0,,,,00-0013013,,M.Pittman,32.0
,,,,,,,,00-0013013,M.Pittman,6.0,,,,,,,,,,,M.Pittman,32.0,,,,00-0013013,,M.Pittman,32.0
,,,,,,,,00-0013013,M.Pittman,7.0,,,,,,,,,,,M.Pittman,32.0,,,,00-0013013,,M.Pittman,32.0
,,,,,,,,00-0015601,A.Stecker,3.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,00-0015601,A.Stecker,1.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,00-0008442,B.Johnson,4.0,,,,,,,,,,,B.Johnson,14.0,,,,00-0008442,,B.Johnson,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,,,00-0010346,,,P.Manning,18.0
,,00-0010346,P.Manning,8.0,00-0020739,R.Williams,8.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
R.Barber,00-0000741,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,J.Mungro,23.0,00-0010346,,00-0020700,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,3.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,00-0010346,P.Manning,6.0,00-0019552,T.Walters,6.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
J.Mungro,00-0020700,,,,,,,00-0020700,J.Mungro,3.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,15.0,00-0019552,T.Walters,15.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,11.0,00-0007024,M.Harrison,11.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,0.0,00-0020739,R.Williams,0.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,9.0,00-0020739,R.Williams,9.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
M.Harrison,00-0007024,00-0010346,P.Manning,28.0,00-0007024,M.Harrison,28.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0015601,A.Stecker,0.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,00-0015601,A.Stecker,-2.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0015601,A.Stecker,11.0,,,,,,,,,,,A.Stecker,27.0,,,,00-0015601,,A.Stecker,27.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,00-0010346,P.Manning,12.0,00-0019552,T.Walters,12.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,52.0,00-0007024,M.Harrison,52.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,5.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
R.Williams,00-0020739,,,,,,,00-0020739,R.Williams,1.0,,,,,,,,,,,R.Williams,,,,,00-0020739,,R.Williams,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0008442,B.Johnson,12.0,00-0004294,K.Dilger,12.0,,,,,,,,,,,,B.Johnson,14.0,,,K.Dilger,85.0,00-0008442,,00-0004294,B.Johnson,14.0
,,00-0008442,B.Johnson,3.0,00-0019641,T.Jones,3.0,,,,,,,,,,,,B.Johnson,14.0,,,T.Jones,22.0,00-0008442,,00-0019641,B.Johnson,14.0
,,00-0008442,B.Johnson,10.0,00-0004294,K.Dilger,10.0,,,,,,,,,,,,B.Johnson,14.0,,,K.Dilger,85.0,00-0008442,,00-0004294,B.Johnson,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0008442,B.Johnson,3.0,00-0020391,J.Cook,3.0,,,,,,,,,,,,B.Johnson,14.0,,,J.Cook,43.0,00-0008442,,00-0020391,B.Johnson,14.0
,,,,,,,,00-0008442,B.Johnson,2.0,,,,,,,,,,,B.Johnson,14.0,,,,00-0008442,,B.Johnson,14.0
,,00-0008442,B.Johnson,9.0,00-0010668,K.McCardell,9.0,,,,,,,,,,,,B.Johnson,14.0,,,K.McCardell,87.0,00-0008442,,00-0010668,B.Johnson,14.0
,,00-0008442,B.Johnson,8.0,00-0010668,K.McCardell,8.0,,,,,,,,,,,,B.Johnson,14.0,,,K.McCardell,87.0,00-0008442,,00-0010668,B.Johnson,14.0
,,,,,,,,00-0019641,T.Jones,1.0,,,,,,,,,,,T.Jones,22.0,,,,00-0019641,,T.Jones,22.0
,,00-0008442,B.Johnson,,,,,,,,,,,,,,,,B.Johnson,14.0,,,K.McCardell,87.0,00-0008442,,00-0010668,B.Johnson,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0019641,T.Jones,1.0,,,,,,,,,,,T.Jones,22.0,,,,00-0019641,,T.Jones,22.0
,,00-0008442,B.Johnson,,,,,,,,,,,,,,,,B.Johnson,14.0,,,K.McCardell,87.0,00-0008442,,00-0010668,B.Johnson,14.0
,,00-0008442,B.Johnson,,,,,,,,,,,,,,,,B.Johnson,14.0,,,K.McCardell,87.0,00-0008442,,00-0010668,B.Johnson,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,8.0,00-0007024,M.Harrison,8.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,-1.0,00-0022165,D.Clark,-1.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,16.0,00-0020498,R.Wayne,16.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,9.0,00-0019552,T.Walters,9.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,16.0,00-0020498,R.Wayne,16.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,1.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,00-0020700,J.Mungro,5.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,00-0020700,J.Mungro,3.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,4.0,00-0011795,M.Muhammad,4.0,,,,,,,,,,,,J.Delhomme,17.0,,,M.Muhammad,87.0,00-0004161,,00-0011795,J.Delhomme,17.0
,,00-0004161,J.Delhomme,5.0,00-0020337,S.Smith,5.0,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,00-0004161,J.Delhomme,0.0,,,,,,,,,,,J.Delhomme,17.0,,,,00-0004161,,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,-3.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0010346,P.Manning,6.0,,,,,,,,,,,P.Manning,,,,,00-0010346,,P.Manning,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0004052,S.Davis,2.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0004052,S.Davis,0.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,10.0,00-0020337,S.Smith,10.0,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,33.0,00-0020498,R.Wayne,33.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,9.0,00-0007024,M.Harrison,9.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,00-0010346,P.Manning,3.0,00-0020739,R.Williams,3.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,00-0004052,S.Davis,3.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0004052,S.Davis,0.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,47.0,00-0021164,D.Foster,47.0,,,,,,,,,,,,J.Delhomme,17.0,,,D.Foster,20.0,00-0004161,,00-0021164,J.Delhomme,17.0
,,,,,,,,00-0004052,S.Davis,3.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0004052,S.Davis,-1.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,R.Proehl,81.0,00-0004161,,00-0013268,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,22.0,00-0022165,D.Clark,22.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,17.0,00-0007024,M.Harrison,17.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,33.0,00-0007024,M.Harrison,33.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,0.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Pollard,81.0,00-0010346,,00-0013080,P.Manning,18.0
J.Mungro,00-0020700,,,,,,,00-0020700,J.Mungro,1.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020337,S.Smith,10.0,,,,,,,,,,,S.Smith,89.0,,,,00-0020337,,S.Smith,89.0
,,,,,,,,00-0004052,S.Davis,3.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,00-0004161,J.Delhomme,5.0,00-0010333,K.Mangum,5.0,,,,,,,,,,,,J.Delhomme,17.0,,,K.Mangum,86.0,00-0004161,,00-0010333,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,M.Muhammad,87.0,00-0004161,,00-0011795,J.Delhomme,17.0
,,,,,,,,00-0020700,J.Mungro,3.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,00-0007024,M.Harrison,3.0,,,,,,,,,,,M.Harrison,88.0,,,,00-0007024,,M.Harrison,88.0
,,,,,,,,,,,,,,,,,,,P.Manning,18.0,,,J.Mungro,23.0,00-0010346,,00-0020700,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,-1.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,20.0,00-0020337,S.Smith,20.0,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,00-0004052,S.Davis,0.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,R.Proehl,81.0,00-0004161,,00-0013268,J.Delhomme,17.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,,,00-0004161,,,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,8.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,8.0,00-0007024,M.Harrison,8.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,7.0,00-0020498,R.Wayne,7.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,00-0010346,P.Manning,23.0,00-0019552,T.Walters,23.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,00-0020739,R.Williams,1.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,16.0,00-0007024,M.Harrison,16.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,00-0010346,P.Manning,5.0,00-0019552,T.Walters,5.0,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,,,00-0004161,,,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,7.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
S.Davis,00-0004052,,,,,,,00-0004052,S.Davis,28.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,7.0,00-0007024,M.Harrison,7.0,,,,,,,,,,,,P.Manning,18.0,,,M.Harrison,88.0,00-0010346,,00-0007024,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,4.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,T.Walters,86.0,00-0010346,,00-0019552,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,3.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,J.Mungro,23.0,00-0010346,,00-0020700,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0004052,S.Davis,14.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,00-0004161,J.Delhomme,9.0,00-0020337,S.Smith,9.0,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,00-0004052,S.Davis,7.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0004052,S.Davis,3.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
S.Smith,00-0020337,00-0004161,J.Delhomme,52.0,00-0020337,S.Smith,52.0,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,3.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,00-0020739,R.Williams,4.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,00-0020739,R.Williams,5.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,,,,,,,00-0020739,R.Williams,10.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0004161,J.Delhomme,7.0,00-0021164,D.Foster,7.0,,,,,,,,,,,,J.Delhomme,17.0,,,D.Foster,20.0,00-0004161,,00-0021164,J.Delhomme,17.0
,,,,,,,,00-0021164,D.Foster,1.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,00-0021164,D.Foster,5.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,,,00-0004161,,,J.Delhomme,17.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,S.Smith,89.0,00-0004161,,00-0020337,J.Delhomme,17.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00-0010346,P.Manning,,,,,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,4.0,00-0020739,R.Williams,4.0,,,,,,,,,,,,P.Manning,18.0,,,R.Williams,35.0,00-0010346,,00-0020739,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0004052,S.Davis,6.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0004052,S.Davis,4.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0021164,D.Foster,3.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0021164,D.Foster,6.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0021164,D.Foster,16.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0004052,S.Davis,4.0,,,,,,,,,,,S.Davis,48.0,,,,00-0004052,,S.Davis,48.0
,,,,,,,,00-0020700,J.Mungro,0.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,00-0010346,P.Manning,9.0,00-0022165,D.Clark,9.0,,,,,,,,,,,,P.Manning,18.0,,,D.Clark,44.0,00-0010346,,00-0022165,P.Manning,18.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020700,J.Mungro,0.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0021164,D.Foster,12.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0019453,R.Smart,2.0,,,,,,,,,,,R.Smart,32.0,,,,00-0019453,,R.Smart,32.0
,,,,,,,,00-0019453,R.Smart,6.0,,,,,,,,,,,R.Smart,32.0,,,,00-0019453,,R.Smart,32.0
,,,,,,,,00-0021164,D.Foster,1.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0020739,R.Williams,2.0,,,,,,,,,,,R.Williams,35.0,,,,00-0020739,,R.Williams,35.0
,,00-0010346,P.Manning,6.0,00-0020498,R.Wayne,6.0,,,,,,,,,,,,P.Manning,18.0,,,R.Wayne,87.0,00-0010346,,00-0020498,P.Manning,18.0
,,,,,,,,00-0020700,J.Mungro,0.0,,,,,,,,,,,J.Mungro,23.0,,,,00-0020700,,J.Mungro,23.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,00-0021164,D.Foster,2.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,00-0004161,J.Delhomme,,,,,,,,,,,,,,,,J.Delhomme,17.0,,,D.Foster,20.0,00-0004161,,00-0021164,J.Delhomme,17.0
,,,,,,,,00-0021164,D.Foster,9.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0021164,D.Foster,9.0,,,,,,,,,,,D.Foster,20.0,,,,00-0021164,,D.Foster,20.0
,,,,,,,,00-0019453,R.Smart,2.0,,,,,,,,,,,R.Smart,32.0,,,,00-0019453,,R.Smart,32.0
,,,,,,,,00-0019453,R.Smart,3.0,,,,,,,,,,,R.Smart,32.0,,,,00-0019453,,R.Smart,32.0
,,,,,,,,00-0019453,R.Smart,2.0,,,,,,,,,,,R.Smart,32.0,,,,00-0019453,,R.Smart,32.0
