no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,cp,cpoe,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass
0.0710169,0.19557138,0.0059670922,0.31105086,0.15228897,0.0029071176,0.26119772,0.0,0.0,-0.4849392,0.75550973,2.4871833,-2.4871833,-1.9096456,1.9096456,4.8673515,-4.8673515,,,,,,,,,,,,,0.32322845,0.6767715,0.6767715,0.32322845,0.012793899,0.6639776,0.33602235,0.013159364,-0.013159364,0.1114617,-0.1114617,,,,,,,,,,,,,,,0.75550973,,,,,,
0.06926576,0.16061182,0.0030886657,0.2750785,0.18601139,0.00310167,0.3028422,0.0,0.0,0.27057058,0.26346394,2.2237196,-2.2237196,-1.9096456,1.9096456,4.6038876,-4.6038876,,,,,,,,,,,,,0.33602235,0.6639776,0.6639776,0.33602235,-0.0051529408,0.66913056,0.3308694,0.013159364,-0.013159364,0.11661464,-0.11661464,,,,,,,,,,,,,,,0.26346394,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53403455,-0.0,2.2237196,-2.2237196,-1.9096456,1.9096456,4.6038876,-4.6038876,,,,,,,,,,,,,0.3308694,0.66913056,0.66913056,0.3308694,-0.0,0.66913056,0.3308694,0.013159364,-0.013159364,0.11661464,-0.11661464,,,,,,,,,,,,,,,-0.0,,,,,,
0.074097104,0.15579015,0.0027797623,0.25528416,0.19315897,0.0035505043,0.3153394,0.0,0.0,0.53403455,0.3789649,1.8447546,-1.8447546,-1.9096456,1.9096456,4.2249227,-4.2249227,,,,,,,,,,,,,0.3308694,0.66913056,0.66913056,0.3308694,0.025033772,0.64409685,0.35590318,0.013159364,-0.013159364,0.09158087,-0.09158087,,,,,,,,,,,,,,,0.3789649,,,,,,
0.085098445,0.1337984,0.0019070392,0.23288812,0.21434627,0.0036690235,0.32829267,0.0,0.0,0.91299945,-0.039694987,1.8844496,-1.8844496,-1.9096456,1.9096456,4.2646174,-4.2646174,,,,,,,,,,,,,0.35590318,0.64409685,0.64409685,0.35590318,-0.011876553,0.6559734,0.34402663,0.013159364,-0.013159364,0.10345742,-0.10345742,,,,,,,,,,,,,,,-0.039694987,,,,,,
0.08890099,0.13899001,0.0019014657,0.22718379,0.22349143,0.00456729,0.314965,0.0,0.0,0.8733044,1.059516,0.8249336,-0.8249336,-2.9691615,2.9691615,4.2646174,-4.2646174,,,,,,,,,,,,,0.34402663,0.6559734,0.6559734,0.34402663,0.05100161,0.60497177,0.39502823,-0.037842244,0.037842244,0.10345742,-0.10345742,,,,,,,,,,,,,,,1.059516,,,,,,
0.08665776,0.09845369,0.0014945449,0.1728046,0.2559091,0.0039373627,0.38074297,0.0,0.0,1.9328204,-0.086439,0.9113726,-0.9113726,-2.8827226,2.8827226,4.2646174,-4.2646174,,,,,,,,,,,,,0.39502823,0.60497177,0.60497177,0.39502823,0.010651022,0.5943208,0.40567926,-0.048493266,0.048493266,0.10345742,-0.10345742,,,,,,,,,,,,,,,-0.086439,,,,,,
0.087356076,0.10066173,0.0014222089,0.17570196,0.2602635,0.0043655043,0.37022904,0.0,0.0,1.8463814,-1.5878077,2.4991803,-2.4991803,-2.8827226,2.8827226,5.852425,-5.852425,,,,,,,,,,,,,0.40567926,0.5943208,0.5943208,0.40567926,-0.09025419,0.68457496,0.31542507,-0.048493266,0.048493266,0.19371161,-0.19371161,,,,,,,,,,,,,,,-1.5878077,,,,,,
0.12855305,0.1540628,0.0020500813,0.24734008,0.19797276,0.005564825,0.26445642,0.0,0.0,0.25857374,-0.47025818,2.9694386,-2.9694386,-2.8827226,2.8827226,6.3226833,-6.3226833,,,,,,,,,,,,,0.31542507,0.68457496,0.68457496,0.31542507,0.024741143,0.6598338,0.3401662,-0.048493266,0.048493266,0.16897047,-0.16897047,,,,,,,,,,,,,,,-0.47025818,,,,,,
0.136389,0.1582401,0.0019210837,0.28357586,0.16167426,0.008102261,0.2500974,0.0,0.0,-0.21168442,0.28729695,2.6821415,-2.6821415,-2.8827226,2.8827226,6.3226833,-6.3226833,,,,,,,,,,,,,0.3401662,0.6598338,0.6598338,0.3401662,-0.0361619,0.6959957,0.3040043,-0.048493266,0.048493266,0.16897047,-0.16897047,,,,,,,,,,,,,,,0.28729695,,,,,,
0.15278277,0.17961492,0.016381072,0.24429521,0.15922466,0.0011044749,0.24659684,0.0,0.0,-0.07561253,-0.5491207,2.1330206,-2.1330206,-3.4318433,3.4318433,6.3226833,-6.3226833,,,,,,,,,,,,,0.6959957,0.3040043,0.6959957,0.3040043,-0.004495859,0.6914998,0.30850017,-0.052989125,0.052989125,0.16897047,-0.16897047,,,,,,,,,,,,,,,-0.5491207,,,,,,
0.16749163,0.2035959,0.025285793,0.2632623,0.124405935,0.0010929056,0.2148655,0.0,0.0,-0.62473327,-0.47393134,1.6590894,-1.6590894,-3.4318433,3.4318433,5.848752,-5.848752,,,,,,,,,,,,,0.6914998,0.30850017,0.6914998,0.30850017,-0.015204608,0.6762952,0.32370478,-0.052989125,0.052989125,0.15376586,-0.15376586,,,,,,,,,,,,,,,-0.47393134,,,,,,
0.16062893,0.22282399,0.04176321,0.27882746,0.11537176,0.0010163957,0.17956828,0.0,0.0,-1.0986646,2.2990172,3.9581068,-3.9581068,-3.4318433,3.4318433,8.147769,-8.147769,,,,,,,,,,,,,0.6762952,0.32370478,0.6762952,0.32370478,0.042348325,0.71864355,0.28135645,-0.052989125,0.052989125,0.19611418,-0.19611418,,,,,,,,,,,,,,,2.2990172,,,,,,
0.1771206,0.12672418,0.002284296,0.17901033,0.18781602,0.002918724,0.3241258,0.0,0.0,1.2003527,-0.74358594,3.2145207,-3.2145207,-4.1754293,4.1754293,8.147769,-8.147769,,,,,,,,,,,,,0.71864355,0.28135645,0.71864355,0.28135645,-0.017265618,0.7013779,0.29862207,-0.07025474,0.07025474,0.19611418,-0.19611418,,,,,,,,,,,,,,,-0.74358594,,,,,,
0.19408652,0.1472123,0.003263991,0.21442892,0.16672873,0.0028418284,0.27143773,0.0,0.0,0.45676672,1.52986,4.744381,-4.744381,-4.1754293,4.1754293,9.677629,-9.677629,,,,,,,,,,,,,0.7013779,0.29862207,0.7013779,0.29862207,0.040619552,0.7419975,0.25800252,-0.07025474,0.07025474,0.23673373,-0.23673373,,,,,,,,,,,,,,,1.52986,,,,,,
0.18695281,0.08869596,0.0015453168,0.13448544,0.22576463,0.003596277,0.35895956,0.0,0.0,1.9866267,0.6207154,5.365096,-5.365096,-4.1754293,4.1754293,10.298345,-10.298345,,,,,,,,,,,,,0.7419975,0.25800252,0.7419975,0.25800252,0.019263208,0.7612607,0.23873931,-0.07025474,0.07025474,0.25599694,-0.25599694,,,,,,,,,,,,,,,0.6207154,,,,,,
0.20486672,0.06314368,0.0012352073,0.095206134,0.24145547,0.003465905,0.3906269,0.0,0.0,2.6073422,-0.19247963,5.1726165,-5.1726165,-4.367909,4.367909,10.298345,-10.298345,,,,,,,,,,,,,0.7612607,0.23873931,0.7612607,0.23873931,-0.005373895,0.7558868,0.2441132,-0.07562864,0.07562864,0.25599694,-0.25599694,,,,,,,,,,,,,,,-0.19247963,,,,,,
0.21048701,0.06417705,0.001126954,0.10438305,0.24481438,0.003838997,0.37117255,0.0,0.0,2.4148626,-0.18147935,4.991137,-4.991137,-4.549388,4.549388,10.298345,-10.298345,,,,,,,,,,,,,0.7558868,0.2441132,0.7558868,0.2441132,-0.004843533,0.75104326,0.24895674,-0.08047217,0.08047217,0.25599694,-0.25599694,,,,,,,,,,,,,,,-0.18147935,,,,,,
0.22985744,0.07500166,0.0009938779,0.10888978,0.21317093,0.0043025557,0.36778378,0.0,0.0,2.2333832,-1.6232833,3.3678539,-3.3678539,-4.549388,4.549388,8.675061,-8.675061,,,,,,,,,,,,,0.75104326,0.24895674,0.75104326,0.24895674,-0.034822524,0.71622074,0.28377926,-0.08047217,0.08047217,0.22117442,-0.22117442,,,,,,,,,,,,,,,-1.6232833,,,,,,
